Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
362240874,1456499997,1094259123,MPI_Init_thread,119,119,,1,,,,,
362540788,1456493084,1093952296,MPI_Init_thread,118,118,,0,,,,,
363754106,1456390913,1092636807,MPI_Init_thread,120,120,,2,,,,,
367915378,1456486532,1088571154,MPI_Init_thread,121,121,,3,,,,,
1456845545,1461012448,4166903,MPI_Recv,120,120,0,2,0,,0.000,,
1456949381,1460996789,4047408,MPI_Recv,121,121,0,3,1,,0.000,,
1457011147,1460935775,3924628,MPI_Send,119,119,0,1,3,,0.000,,
1457051643,1460996789,3945146,MPI_Send,118,118,0,0,2,,0.000,,
1460948168,1461075998,127830,MPI_Recv,119,119,0,1,0,,0.000,,
1460998081,1461010395,12314,MPI_Send,118,118,0,0,1,,0.000,,
1460998432,1461097899,99467,MPI_Recv,121,121,0,3,2,,0.000,,
1461087459,1461097428,9969,MPI_Send,120,120,0,2,3,,0.000,,
81483342173,81483580450,238277,MPI_Irecv,118,118,0,0,2,,9.000,,
81483582293,81483597261,14968,MPI_Irecv,118,118,0,0,1,,9.000,,
81483830939,81486947160,3116221,MPI_Isend,118,118,0,0,2,,9.000,,
81486952750,81487021559,68809,MPI_Isend,118,118,0,0,1,,9.000,,
81487104455,83487303699,2000199244,MPI_Waitall,118,118,,0,,,,,
82199418671,82199646167,227496,MPI_Irecv,120,120,0,2,0,,9.000,,
82199648882,82199661466,12584,MPI_Irecv,120,120,0,2,3,,9.000,,
82199879967,82203004513,3124546,MPI_Isend,120,120,0,2,0,,9.000,,
82203006336,82203080155,73819,MPI_Isend,120,120,0,2,3,,9.000,,
82203187215,83516896675,1313709460,MPI_Waitall,120,120,,2,,,,,
83481475958,83481718052,242094,MPI_Irecv,119,119,0,1,3,,9.000,,
83481723362,83481736337,12975,MPI_Irecv,119,119,0,1,0,,9.000,,
83481986226,83484996277,3010051,MPI_Isend,119,119,0,1,3,,9.000,,
83484998120,83485065958,67838,MPI_Isend,119,119,0,1,0,,9.000,,
83485149786,83517226644,32076858,MPI_Waitall,119,119,,1,,,,,
83487342652,83487701716,359064,MPI_Waitall,118,118,,0,,,,,
83488964387,83520515277,31550890,MPI_Barrier,118,118,,0,,,,,
83510875621,83511057873,182252,MPI_Irecv,121,121,0,3,1,,9.000,,
83511059656,83511073232,13576,MPI_Irecv,121,121,0,3,2,,9.000,,
83511295779,83514243173,2947394,MPI_Isend,121,121,0,3,1,,9.000,,
83514244946,83514309968,65022,MPI_Isend,121,121,0,3,2,,9.000,,
83514391191,83518901698,4510507,MPI_Waitall,121,121,,3,,,,,
83516939485,83518805438,1865953,MPI_Waitall,120,120,,2,,,,,
83517228697,83518899624,1670927,MPI_Waitall,119,119,,1,,,,,
83518903812,83518906207,2395,MPI_Waitall,121,121,,3,,,,,
83520239931,83520514416,274485,MPI_Barrier,120,120,,2,,,,,
83520363873,83520513614,149741,MPI_Barrier,119,119,,1,,,,,
83520483137,83520514787,31650,MPI_Barrier,121,121,,3,,,,,
83520519295,83520526689,7394,MPI_Barrier,119,119,,1,,,,,
83520520016,83520526919,6903,MPI_Barrier,120,120,,2,,,,,
83520520557,83520527110,6553,MPI_Barrier,121,121,,3,,,,,
83520523032,83520526829,3797,MPI_Barrier,118,118,,0,,,,,
83520541406,83520542238,832,MPI_Irecv,119,119,0,1,3,,9.000,,
83520542689,83520542989,300,MPI_Irecv,119,119,0,1,0,,9.000,,
83520547588,83520548740,1152,MPI_Irecv,121,121,0,3,1,,9.000,,
83520549201,83520549562,361,MPI_Irecv,121,121,0,3,2,,9.000,,
83520577003,83520578686,1683,MPI_Irecv,120,120,0,2,0,,9.000,,
83520579227,83520579568,341,MPI_Irecv,120,120,0,2,3,,9.000,,
83520601489,83520603413,1924,MPI_Irecv,118,118,0,0,2,,9.000,,
83520603934,83520604264,330,MPI_Irecv,118,118,0,0,1,,9.000,,
83520679667,83520701758,22091,MPI_Isend,119,119,0,1,3,,9.000,,
83520702449,83520707649,5200,MPI_Isend,119,119,0,1,0,,9.000,,
83520708731,83543673624,22964893,MPI_Waitall,119,119,,1,,,,,
83520720203,83520743016,22813,MPI_Isend,120,120,0,2,0,,9.000,,
83520743817,83520753635,9818,MPI_Isend,120,120,0,2,3,,9.000,,
83520746061,83520780566,34505,MPI_Isend,118,118,0,0,2,,9.000,,
83520754677,83543689323,22934646,MPI_Waitall,120,120,,2,,,,,
83520781428,83520790074,8646,MPI_Isend,118,118,0,0,1,,9.000,,
83520791406,83521017601,226195,MPI_Waitall,118,118,,0,,,,,
83521018813,83521020195,1382,MPI_Waitall,118,118,,0,,,,,
83521067093,83521068897,1804,MPI_Irecv,118,118,0,0,2,,9.000,,
83521069418,83521069748,330,MPI_Irecv,118,118,0,0,1,,9.000,,
83543455814,83543491291,35477,MPI_Isend,121,121,0,3,1,,9.000,,
83543492513,83543498414,5901,MPI_Isend,121,121,0,3,2,,9.000,,
83543499737,83543697839,198102,MPI_Waitall,121,121,,3,,,,,
83543675087,83543678563,3476,MPI_Waitall,119,119,,1,,,,,
83543690566,83543696306,5740,MPI_Waitall,120,120,,2,,,,,
83543698531,83543699643,1112,MPI_Waitall,121,121,,3,,,,,
83543724058,83543725461,1403,MPI_Irecv,119,119,0,1,3,,9.000,,
83543725982,83543726293,311,MPI_Irecv,119,119,0,1,0,,9.000,,
83543744076,83543745929,1853,MPI_Irecv,120,120,0,2,0,,9.000,,
83543746090,83543747613,1523,MPI_Irecv,121,121,0,3,1,,9.000,,
83543746511,83543746901,390,MPI_Irecv,120,120,0,2,3,,9.000,,
83543748144,83543748424,280,MPI_Irecv,121,121,0,3,2,,9.000,,
83567931964,83567942234,10270,MPI_Isend,120,120,0,2,0,,9.000,,
83567943055,83567951541,8486,MPI_Isend,120,120,0,2,3,,9.000,,
83567949156,83567960808,11652,MPI_Isend,119,119,0,1,3,,9.000,,
83567952633,83568178226,225593,MPI_Waitall,120,120,,2,,,,,
