Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
474898769,1548474722,1073575953,MPI_Init_thread,118,118,,0,,,,,
476273640,1548389684,1072116044,MPI_Init_thread,120,120,,2,,,,,
476841817,1548415352,1071573535,MPI_Init_thread,119,119,,1,,,,,
484819695,1548482607,1063662912,MPI_Init_thread,121,121,,3,,,,,
1548947473,1552992636,4045163,MPI_Recv,120,120,0,2,0,,0.000,,
1548973121,1552808123,3835002,MPI_Send,119,119,0,1,3,,0.000,,
1549025679,1552879796,3854117,MPI_Recv,121,121,0,3,1,,0.000,,
1549099246,1552983379,3884133,MPI_Send,118,118,0,0,2,,0.000,,
1552811158,1553065362,254204,MPI_Recv,119,119,0,1,0,,0.000,,
1552881830,1553068287,186457,MPI_Recv,121,121,0,3,2,,0.000,,
1552984531,1552998667,14136,MPI_Send,118,118,0,0,1,,0.000,,
1553018795,1553068116,49321,MPI_Send,120,120,0,2,3,,0.000,,
5607540963,5607739262,198299,MPI_Irecv,121,121,0,3,1,,1.049,,
5607741857,5607750614,8757,MPI_Irecv,121,121,0,3,2,,1.049,,
5607910131,5610997470,3087339,MPI_Isend,121,121,0,3,1,,1.049,,
5610999444,5611057001,57557,MPI_Isend,121,121,0,3,2,,1.049,,
5611145265,5674665981,63520716,MPI_Waitall,121,121,,3,,,,,
5616567954,5616769430,201476,MPI_Irecv,118,118,0,0,2,,1.049,,
5616771694,5616782354,10660,MPI_Irecv,118,118,0,0,1,,1.049,,
5616950436,5620151698,3201262,MPI_Isend,118,118,0,0,2,,1.049,,
5620153502,5620213623,60121,MPI_Isend,118,118,0,0,1,,1.049,,
5620300125,5675234379,54934254,MPI_Waitall,118,118,,0,,,,,
5664413798,5664593323,179525,MPI_Irecv,119,119,0,1,3,,1.049,,
5664595196,5664604373,9177,MPI_Irecv,119,119,0,1,0,,1.049,,
5664780170,5668694781,3914611,MPI_Isend,119,119,0,1,3,,1.049,,
5665546748,5665670067,123319,MPI_Irecv,120,120,0,2,0,,1.049,,
5665672041,5665680647,8606,MPI_Irecv,120,120,0,2,3,,1.049,,
5665824354,5668984731,3160377,MPI_Isend,120,120,0,2,0,,1.049,,
5668696544,5668748451,51907,MPI_Isend,119,119,0,1,0,,1.049,,
