API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
24062144059,275623,,,24062417263,1472,275623,121,121,3,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
24062756780,37630,24062794410,805,24062795215,9280,47715,121,121,3,cudaLaunchKernel,1954    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
24062797586,25968,24062823554,4397,24062827951,46848,77213,121,121,3,cudaLaunchKernel,1954    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
24115311469,256448,,,24115565468,1472,256448,118,118,0,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
24115885809,36908,24115922717,959,24115923676,9152,47019,118,118,0,cudaLaunchKernel,1954    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
24115925011,22633,24115947644,3648,24115951292,46624,72905,118,118,0,cudaLaunchKernel,1954    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
24142555153,242221,,,24142793309,1504,242221,119,119,1,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
24143118953,55644,,,24143160926,9312,55644,119,119,1,cudaLaunchKernel,1954    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
24143177422,27912,24143205334,3240,24143208574,47296,78448,119,119,1,cudaLaunchKernel,1954    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
24151818043,40856,24151858899,1432,24151860331,9312,51600,119,119,1,cudaLaunchKernel,1954    1    1, 256    1    1,"<unnamed>::unpack_face_y(const double *, double *, int, int, int, int, int)"
24151861504,33542,24151895046,1605,24151896651,87040,122187,119,119,1,cudaLaunchKernel,1954    1    1, 256    1    1,"<unnamed>::unpack_face_z(const double *, double *, int, int, int, int, int)"
24152345966,59430,,,24152400716,2400,59430,119,119,1,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
24152408913,28353,24152437266,3738,24152441004,2304,34395,119,119,1,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
24152439220,21450,,,24152460620,2368,23768,119,119,1,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
24152462022,17763,24152479785,2467,24152482252,2112,22342,119,119,1,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
24152490254,4689,24152494943,2605,24152497548,2336,9630,119,119,1,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
24152495795,3807,24152499602,2778,24152502380,1888,8473,119,119,1,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
