Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
82.8,33873849,24,1411410.4,1690562.5,2432,1705333,643589.7,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
12.5,5094738,24,212280.8,254030.0,2464,262430,95808.4,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
1.7,708635,22,32210.7,30304.0,27232,39231,4876.3,"<unnamed>::unpack_face_z(const double *, double *, int, int, int, int, int)"
1.5,612094,22,27822.5,27328.0,23712,34240,3043.7,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
0.8,314623,24,13109.3,14912.0,2464,16704,4826.1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
0.8,309440,24,12893.3,14880.0,2496,15584,4636.2,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
0.0,2944,2,1472.0,1472.0,1472,1472,0.0,<unnamed>::warmup_kernel(double *)
