Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
48.9,4369419380,4,1092354845.0,1093294551.5,1088571154,1094259123,2618774.8,other,MPI_Init_thread
38.2,3409868545,88,38748506.2,192566.0,551,2000199244,253631411.3,start-wait,MPI_Waitall
12.2,1087979555,4,271994888.8,259564380.5,57274492,511576302,216988249.8,other,MPI_Finalize
0.4,32162028,12,2680169.0,25428.0,3797,31550890,9092271.5,collectives,MPI_Barrier
0.2,13780733,88,156599.2,9553.0,3597,3124546,635513.3,p2p,MPI_Isend
0.1,8441608,4,2110402.0,2087619.0,99467,4166903,2306197.4,p2p,MPI_Recv
0.1,7892057,4,1973014.3,1968471.0,9969,3945146,2265391.2,p2p,MPI_Send
0.0,1064831,88,12100.4,1398.0,270,242094,46558.9,p2p,MPI_Irecv
