Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
91.2,1418872002,2,709436001.0,709436001.0,709318662,709553340,165942.4,other,MPI_Init_thread
7.3,112859086,2,56429543.0,56429543.0,55107484,57751602,1869673.8,other,MPI_Finalize
0.5,7602322,44,172780.0,25748.0,781,3125795,577326.7,start-wait,MPI_Waitall
0.5,7511326,22,341423.9,12348.0,7323,3758543,1062809.4,p2p,MPI_Isend
0.2,3880189,1,3880189.0,3880189.0,3880189,3880189,0.0,p2p,MPI_Recv
0.2,3753403,1,3753403.0,3753403.0,3753403,3753403,0.0,p2p,MPI_Send
0.0,401923,22,18269.2,942.0,671,190125,55546.6,p2p,MPI_Irecv
0.0,135452,6,22575.3,6367.0,2153,83626,31756.2,collectives,MPI_Barrier
