Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
91.0,4280928444,4,1070232111.0,1071844789.5,1063662912,1073575953,4460354.1,other,MPI_Init_thread
5.4,255685304,4,63921326.0,60903686.0,57850366,76027566,8249320.3,other,MPI_Finalize
2.9,134238895,88,1525442.0,46592.0,521,63520716,8918931.1,start-wait,MPI_Waitall
0.3,14266975,88,162124.7,9006.0,3657,3914611,701390.2,p2p,MPI_Isend
0.2,8339941,4,2084985.3,2054160.5,186457,4045163,2154707.5,p2p,MPI_Recv
0.2,7782592,4,1945648.0,1942161.5,14136,3884133,2210141.6,p2p,MPI_Send
0.0,2102011,12,175167.6,25607.0,3697,1488302,421796.7,collectives,MPI_Barrier
0.0,850099,88,9660.2,1282.5,160,201476,37116.7,p2p,MPI_Irecv
