Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
475356753,1535810943,1060454190,MPI_Init_thread,118,118,,0,,,,,
475587092,1535747855,1060160763,MPI_Init_thread,119,119,,1,,,,,
475742982,1535831922,1060088940,MPI_Init_thread,120,120,,2,,,,,
481733207,1535780195,1054046988,MPI_Init_thread,121,121,,3,,,,,
1536270809,1539925455,3654646,MPI_Send,119,119,0,1,3,,0.000,,
1536279145,1539989755,3710610,MPI_Recv,121,121,0,3,1,,0.000,,
1536304102,1540102094,3797992,MPI_Recv,120,120,0,2,0,,0.000,,
1536409247,1540054225,3644978,MPI_Send,118,118,0,0,2,,0.000,,
1539928771,1540092015,163244,MPI_Recv,119,119,0,1,0,,0.000,,
1539991909,1540116290,124381,MPI_Recv,121,121,0,3,2,,0.000,,
1540055838,1540073100,17262,MPI_Send,118,118,0,0,1,,0.000,,
1540108766,1540114768,6002,MPI_Send,120,120,0,2,3,,0.000,,
12731431516,12731617492,185976,MPI_Irecv,120,120,0,2,0,,2.359,,
12731620308,12731630987,10679,MPI_Irecv,120,120,0,2,3,,2.359,,
12731822905,12734259983,2437078,MPI_Isend,120,120,0,2,0,,2.359,,
12734261837,12734309375,47538,MPI_Isend,120,120,0,2,3,,2.359,,
12734402419,12763063433,28661014,MPI_Waitall,120,120,,2,,,,,
12753267460,12753450611,183151,MPI_Irecv,121,121,0,3,1,,2.359,,
12753452715,12753462092,9377,MPI_Irecv,121,121,0,3,2,,2.359,,
12753625146,12757204311,3579165,MPI_Isend,121,121,0,3,1,,2.359,,
12756239284,12756437855,198571,MPI_Irecv,119,119,0,1,3,,2.359,,
12756439687,12756448393,8706,MPI_Irecv,119,119,0,1,0,,2.359,,
12756621967,12760222261,3600294,MPI_Isend,119,119,0,1,3,,2.359,,
12756976046,12757177762,201716,MPI_Irecv,118,118,0,0,2,,2.359,,
12757180277,12757189574,9297,MPI_Irecv,118,118,0,0,1,,2.359,,
12757206155,12757254826,48671,MPI_Isend,121,121,0,3,2,,2.359,,
12757323564,12764022589,6699025,MPI_Waitall,121,121,,3,,,,,
12757365231,12761178312,3813081,MPI_Isend,118,118,0,0,2,,2.359,,
12760225147,12760286491,61344,MPI_Isend,119,119,0,1,0,,2.359,,
12760369756,12765452893,5083137,MPI_Waitall,119,119,,1,,,,,
12761180126,12761244696,64570,MPI_Isend,118,118,0,0,1,,2.359,,
12761317562,12765270162,3952600,MPI_Waitall,118,118,,0,,,,,
12763065347,12765250055,2184708,MPI_Waitall,120,120,,2,,,,,
12764024402,12764026787,2385,MPI_Waitall,121,121,,3,,,,,
12765271915,12765448013,176098,MPI_Waitall,118,118,,0,,,,,
