API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
5607204426,240158,,,5607441957,1760,240158,121,121,3,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
5607766183,37369,5607803552,1605,5607805157,5248,44222,121,121,3,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
5607806558,32941,5607839499,2394,5607841893,15424,50759,121,121,3,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
5616196552,260576,,,5616454156,1760,260576,118,118,0,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
5616796309,46788,,,5616839404,5664,48759,118,118,0,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
5616846513,29264,5616875777,3851,5616879628,15392,48507,118,118,0,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
5664016087,284671,,,5664297519,1792,284671,119,119,1,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
5664616034,50846,5664666880,880,5664667760,5664,57390,119,119,1,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
5664669985,31999,5664701984,3984,5664705968,15232,51215,119,119,1,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
5665261867,206735,5665468602,335,5665468937,1760,208830,120,120,2,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
5665690716,41788,,,5665729802,5472,44558,120,120,2,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
5665734748,22572,5665757320,1698,5665759018,15648,39918,120,120,2,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
5674667213,39163,5674706376,1514,5674707890,3552,44229,120,120,2,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::unpack_face_y(const double *, double *, int, int, int, int, int)"
5674708390,15348,5674723738,4440,5674728178,14720,34508,120,120,2,cudaLaunchKernel, 512    1    1, 256    1    1,"<unnamed>::unpack_face_z(const double *, double *, int, int, int, int, int)"
5675098757,56655,5675155412,704,5675156116,2816,60175,120,120,2,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
5675163227,26680,5675189907,2753,5675192660,2336,31769,120,120,2,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
5675191430,17803,5675209233,3107,5675212340,2336,23246,120,120,2,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
