Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
344304974,1042906669,698601695,MPI_Init_thread,118,118,,0,,,,,
344541969,1042889026,698347057,MPI_Init_thread,119,119,,1,,,,,
1043322649,1047512780,4190131,MPI_Recv,119,119,0,1,0,,0.000,,
1043475175,1047408173,3932998,MPI_Send,118,118,0,0,1,,0.000,,
45403497520,45403722692,225172,MPI_Irecv,118,118,0,0,1,,8.000,,
45403941612,45406604519,2662907,MPI_Isend,118,118,0,0,1,,8.000,,
45406638663,45423464017,16825354,MPI_Waitall,118,118,,0,,,,,
45418096226,45418328993,232767,MPI_Irecv,119,119,0,1,0,,8.000,,
45418530021,45421293705,2763684,MPI_Isend,119,119,0,1,0,,8.000,,
45421334852,45423689680,2354828,MPI_Waitall,119,119,,1,,,,,
45423465740,45423680413,214673,MPI_Waitall,118,118,,0,,,,,
45423691714,45423696673,4959,MPI_Waitall,119,119,,1,,,,,
45425027801,45425943438,915637,MPI_Barrier,119,119,,1,,,,,
45425054521,45425943117,888596,MPI_Barrier,118,118,,0,,,,,
45425950551,45425952976,2425,MPI_Barrier,118,118,,0,,,,,
45425950621,45425953016,2395,MPI_Barrier,119,119,,1,,,,,
45425970709,45425971911,1202,MPI_Irecv,118,118,0,0,1,,8.000,,
45425975748,45425976951,1203,MPI_Irecv,119,119,0,1,0,,8.000,,
45426083721,45426106924,23203,MPI_Isend,118,118,0,0,1,,8.000,,
45426092648,45426113677,21029,MPI_Isend,119,119,0,1,0,,8.000,,
45426108537,45426258128,149591,MPI_Waitall,118,118,,0,,,,,
45426115120,45426265572,150452,MPI_Waitall,119,119,,1,,,,,
45426258769,45426262075,3306,MPI_Waitall,118,118,,0,,,,,
45426266143,45426267295,1152,MPI_Waitall,119,119,,1,,,,,
45426306178,45426307741,1563,MPI_Irecv,118,118,0,0,1,,8.000,,
45426309434,45426310897,1463,MPI_Irecv,119,119,0,1,0,,8.000,,
45440840745,45440849631,8886,MPI_Isend,119,119,0,1,0,,8.000,,
45440850804,45441052943,202139,MPI_Waitall,119,119,,1,,,,,
45440878415,45440891550,13135,MPI_Isend,118,118,0,0,1,,8.000,,
45440892742,45441057982,165240,MPI_Waitall,118,118,,0,,,,,
45441053384,45441056710,3326,MPI_Waitall,119,119,,1,,,,,
45441058563,45441059535,972,MPI_Waitall,118,118,,0,,,,,
45441096054,45441099490,3436,MPI_Irecv,119,119,0,1,0,,8.000,,
45441099851,45441101263,1412,MPI_Irecv,118,118,0,0,1,,8.000,,
45469137840,45469150995,13155,MPI_Isend,119,119,0,1,0,,8.000,,
