Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
51.0,4234750881,4,1058687720.3,1060124851.5,1054046988,1060454190,3097853.2,other,MPI_Init_thread
48.0,3988410882,4,997102720.5,1007303777.5,56775902,1917027425,1055865194.1,other,MPI_Finalize
0.6,50252403,88,571050.0,50809.0,561,28661014,3187995.2,start-wait,MPI_Waitall
0.2,14428689,88,163962.4,9828.5,3908,3813081,710412.1,p2p,MPI_Isend
0.1,7796227,4,1949056.8,1936927.0,124381,3797992,2084882.1,p2p,MPI_Recv
0.1,7322888,4,1830722.0,1831120.0,6002,3654646,2100512.9,p2p,MPI_Send
0.0,2197844,12,183153.7,44668.0,2826,1314478,375395.8,collectives,MPI_Barrier
0.0,912789,88,10372.6,1022.0,160,201716,40052.9,p2p,MPI_Irecv
