Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
399535976,1123272002,723736026,MPI_Init_thread,118,118,,0,,,,,
399587914,1123408069,723820155,MPI_Init_thread,119,119,,1,,,,,
1123798461,1127752477,3954016,MPI_Send,118,118,0,0,1,,0.000,,
1123816324,1127923358,4107034,MPI_Recv,119,119,0,1,0,,0.000,,
7636274988,7636452290,177302,MPI_Irecv,118,118,0,0,1,,2.097,,
7636620887,7638985322,2364435,MPI_Isend,118,118,0,0,1,,2.097,,
7639027491,7645193398,6165907,MPI_Waitall,118,118,,0,,,,,
7639907232,7640101436,194204,MPI_Irecv,119,119,0,1,0,,2.097,,
7640251848,7642720519,2468671,MPI_Isend,119,119,0,1,0,,2.097,,
7642764572,7644948068,2183496,MPI_Waitall,119,119,,1,,,,,
7644949631,7645182017,232386,MPI_Waitall,119,119,,1,,,,,
7645194811,7645196584,1773,MPI_Waitall,118,118,,0,,,,,
7646287721,7646425088,137367,MPI_Barrier,118,118,,0,,,,,
7646397697,7646427072,29375,MPI_Barrier,119,119,,1,,,,,
7646430999,7646434055,3056,MPI_Barrier,118,118,,0,,,,,
7646432693,7646434235,1542,MPI_Barrier,119,119,,1,,,,,
7646451939,7646453011,1072,MPI_Irecv,118,118,0,0,1,,2.097,,
7646454604,7646455726,1122,MPI_Irecv,119,119,0,1,0,,2.097,,
7646511430,7646534564,23134,MPI_Isend,118,118,0,0,1,,2.097,,
7646514396,7646541907,27511,MPI_Isend,119,119,0,1,0,,2.097,,
7646536157,7646609504,73347,MPI_Waitall,118,118,,0,,,,,
7646543370,7646613291,69921,MPI_Waitall,119,119,,1,,,,,
7646610105,7646611819,1714,MPI_Waitall,118,118,,0,,,,,
7646613782,7646618992,5210,MPI_Waitall,119,119,,1,,,,,
7646650551,7646652234,1683,MPI_Irecv,118,118,0,0,1,,2.097,,
7646654729,7646656052,1323,MPI_Irecv,119,119,0,1,0,,2.097,,
7648513897,7648525639,11742,MPI_Isend,119,119,0,1,0,,2.097,,
7648526541,7650268248,1741707,MPI_Waitall,119,119,,1,,,,,
7650201052,7650211261,10209,MPI_Isend,118,118,0,0,1,,2.097,,
7650212524,7650273077,60553,MPI_Waitall,118,118,,0,,,,,
7650268839,7650271314,2475,MPI_Waitall,119,119,,1,,,,,
7650273638,7650274350,712,MPI_Waitall,118,118,,0,,,,,
7650306269,7650307923,1654,MPI_Irecv,119,119,0,1,0,,2.097,,
7650316859,7650318442,1583,MPI_Irecv,118,118,0,0,1,,2.097,,
7650644945,7650656426,11481,MPI_Isend,119,119,0,1,0,,2.097,,
7650657328,7652392413,1735085,MPI_Waitall,119,119,,1,,,,,
7652323003,7652336057,13054,MPI_Isend,118,118,0,0,1,,2.097,,
7652337119,7652394928,57809,MPI_Waitall,118,118,,0,,,,,
7652392944,7652393976,1032,MPI_Waitall,119,119,,1,,,,,
7652395399,7652396320,921,MPI_Waitall,118,118,,0,,,,,
7652426507,7652428170,1663,MPI_Irecv,119,119,0,1,0,,2.097,,
7652428380,7652429733,1353,MPI_Irecv,118,118,0,0,1,,2.097,,
7654437940,7654449322,11382,MPI_Isend,118,118,0,0,1,,2.097,,
7654447208,7654455884,8676,MPI_Isend,119,119,0,1,0,,2.097,,
7654450233,7654505918,55685,MPI_Waitall,118,118,,0,,,,,
7654456746,7654512470,55724,MPI_Waitall,119,119,,1,,,,,
7654506269,7654511358,5089,MPI_Waitall,118,118,,0,,,,,
7654512951,7654513943,992,MPI_Waitall,119,119,,1,,,,,
7654543218,7654547215,3997,MPI_Irecv,118,118,0,0,1,,2.097,,
7654549189,7654550852,1663,MPI_Irecv,119,119,0,1,0,,2.097,,
7654878727,7654894376,15649,MPI_Isend,118,118,0,0,1,,2.097,,
7654895368,7656656903,1761535,MPI_Waitall,118,118,,0,,,,,
7656566043,7656576332,10289,MPI_Isend,119,119,0,1,0,,2.097,,
7656577304,7656657675,80371,MPI_Waitall,119,119,,1,,,,,
7656657604,7656658706,1102,MPI_Waitall,118,118,,0,,,,,
7656658145,7656659087,942,MPI_Waitall,119,119,,1,,,,,
7656691338,7656692871,1533,MPI_Irecv,119,119,0,1,0,,2.097,,
7656691358,7656692901,1543,MPI_Irecv,118,118,0,0,1,,2.097,,
7657028350,7657046343,17993,MPI_Isend,119,119,0,1,0,,2.097,,
7657047175,7658774274,1727099,MPI_Waitall,119,119,,1,,,,,
7658707649,7658717277,9628,MPI_Isend,118,118,0,0,1,,2.097,,
7658718159,7658782339,64180,MPI_Waitall,118,118,,0,,,,,
7658774825,7658781317,6492,MPI_Waitall,119,119,,1,,,,,
7658782850,7658783471,621,MPI_Waitall,118,118,,0,,,,,
7658817084,7658818838,1754,MPI_Irecv,119,119,0,1,0,,2.097,,
7658818217,7658819569,1352,MPI_Irecv,118,118,0,0,1,,2.097,,
7659157734,7659165419,7685,MPI_Isend,119,119,0,1,0,,2.097,,
7659166140,7660898098,1731958,MPI_Waitall,119,119,,1,,,,,
7660831023,7660839569,8546,MPI_Isend,118,118,0,0,1,,2.097,,
7660840831,7660898579,57748,MPI_Waitall,118,118,,0,,,,,
7660898690,7660899832,1142,MPI_Waitall,119,119,,1,,,,,
7660899150,7660900142,992,MPI_Waitall,118,118,,0,,,,,
7660931952,7660933395,1443,MPI_Irecv,119,119,0,1,0,,2.097,,
7660932633,7660933916,1283,MPI_Irecv,118,118,0,0,1,,2.097,,
7662936402,7662947323,10921,MPI_Isend,119,119,0,1,0,,2.097,,
7662942373,7662950709,8336,MPI_Isend,118,118,0,0,1,,2.097,,
7662948275,7662999981,51706,MPI_Waitall,119,119,,1,,,,,
7662951711,7663002707,50996,MPI_Waitall,118,118,,0,,,,,
7663000382,7663001544,1162,MPI_Waitall,119,119,,1,,,,,
7663003288,7663004300,1012,MPI_Waitall,118,118,,0,,,,,
7663032963,7663034426,1463,MPI_Irecv,119,119,0,1,0,,2.097,,
7663036019,7663037522,1503,MPI_Irecv,118,118,0,0,1,,2.097,,
7665048484,7665056489,8005,MPI_Isend,119,119,0,1,0,,2.097,,
7665052592,7665061198,8606,MPI_Isend,118,118,0,0,1,,2.097,,
7665057341,7665114318,56977,MPI_Waitall,119,119,,1,,,,,
7665064935,7665116763,51828,MPI_Waitall,118,118,,0,,,,,
7665114779,7665115901,1122,MPI_Waitall,119,119,,1,,,,,
7665119478,7665120960,1482,MPI_Waitall,118,118,,0,,,,,
7665168359,7665170052,1693,MPI_Irecv,119,119,0,1,0,,2.097,,
7665169662,7665171265,1603,MPI_Irecv,118,118,0,0,1,,2.097,,
7665484622,7665492537,7915,MPI_Isend,119,119,0,1,0,,2.097,,
7665493289,7667244664,1751375,MPI_Waitall,119,119,,1,,,,,
7667157852,7667166197,8345,MPI_Isend,118,118,0,0,1,,2.097,,
7667166999,7667253571,86572,MPI_Waitall,118,118,,0,,,,,
7667245386,7667252730,7344,MPI_Waitall,119,119,,1,,,,,
7667254132,7667262618,8486,MPI_Waitall,118,118,,0,,,,,
7667602746,7667617944,15198,MPI_Barrier,118,118,,0,,,,,
7667603207,7667618516,15309,MPI_Barrier,119,119,,1,,,,,
