Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
85.1,4179423238,4,1044855809.5,1046501521.5,1039525590,1046894605,3566120.9,other,MPI_Init_thread
7.0,342457006,4,85614251.5,88234288.0,56119598,109868832,22408529.5,other,MPI_Finalize
5.7,281075660,88,3194041.6,67405.5,531,160706864,20247499.9,start-wait,MPI_Waitall
1.6,77453365,12,6454447.1,24520.0,5080,75353586,21703248.6,collectives,MPI_Barrier
0.3,13982855,88,158896.1,9282.0,4198,3960945,682501.9,p2p,MPI_Isend
0.2,8158352,4,2039588.0,2020412.5,195654,3921873,2126642.1,p2p,MPI_Recv
0.2,7455725,4,1863931.3,1839175.0,6122,3771253,2139259.3,p2p,MPI_Send
0.0,965645,88,10973.2,1047.0,210,185906,38524.9,p2p,MPI_Irecv
