Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
88.7,1390018608,2,695009304.0,695009304.0,694853333,695165275,220576.3,other,MPI_Init_thread
7.3,114444103,2,57222051.5,57222051.5,54714274,59729829,3546533.0,other,MPI_Finalize
3.1,48978902,44,1113156.9,43671.5,901,12790610,2702907.8,start-wait,MPI_Waitall
0.3,5039367,22,229062.1,12729.0,8776,2410070,693340.5,p2p,MPI_Isend
0.2,3847017,1,3847017.0,3847017.0,3847017,3847017,0.0,p2p,MPI_Recv
0.2,3674646,1,3674646.0,3674646.0,3674646,3674646,0.0,p2p,MPI_Send
0.0,466677,22,21212.6,1297.0,902,247612,64706.8,p2p,MPI_Irecv
0.0,154659,6,25776.5,17733.0,2726,69600,23748.1,collectives,MPI_Barrier
