Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
463149967,1172703307,709553340,MPI_Init_thread,119,119,,1,,,,,
463358496,1172677158,709318662,MPI_Init_thread,118,118,,0,,,,,
1173188521,1177068710,3880189,MPI_Recv,119,119,0,1,0,,0.000,,
1173276835,1177030238,3753403,MPI_Send,118,118,0,0,1,,0.000,,
2351739569,2351929694,190125,MPI_Irecv,118,118,0,0,1,,0.524,,
2352072269,2355558575,3486306,MPI_Isend,118,118,0,0,1,,0.524,,
2352469549,2352659183,189634,MPI_Irecv,119,119,0,1,0,,0.524,,
2352790748,2356549291,3758543,MPI_Isend,119,119,0,1,0,,0.524,,
2355605211,2358731006,3125795,MPI_Waitall,118,118,,0,,,,,
2356594895,2358939083,2344188,MPI_Waitall,119,119,,1,,,,,
2358732899,2358927421,194522,MPI_Waitall,118,118,,0,,,,,
2358940906,2358943932,3026,MPI_Waitall,119,119,,1,,,,,
2359466937,2359550563,83626,MPI_Barrier,118,118,,0,,,,,
2359522671,2359554140,31469,MPI_Barrier,119,119,,1,,,,,
2359559800,2359561953,2153,MPI_Barrier,118,118,,0,,,,,
2359560891,2359567934,7043,MPI_Barrier,119,119,,1,,,,,
2359580748,2359582141,1393,MPI_Irecv,118,118,0,0,1,,0.524,,
2359582882,2359583864,982,MPI_Irecv,119,119,0,1,0,,0.524,,
2359614612,2359653504,38892,MPI_Isend,118,118,0,0,1,,0.524,,
2359639228,2359658163,18935,MPI_Isend,119,119,0,1,0,,0.524,,
2359655267,2359700702,45435,MPI_Waitall,118,118,,0,,,,,
2359659365,2359707415,48050,MPI_Waitall,119,119,,1,,,,,
2359704469,2359707024,2555,MPI_Waitall,118,118,,0,,,,,
2359708046,2359709299,1253,MPI_Waitall,119,119,,1,,,,,
2359738182,2359739745,1563,MPI_Irecv,118,118,0,0,1,,0.524,,
2359741758,2359742690,932,MPI_Irecv,119,119,0,1,0,,0.524,,
2359890636,2359899983,9347,MPI_Isend,118,118,0,0,1,,0.524,,
2359901065,2360145751,244686,MPI_Waitall,118,118,,0,,,,,
2360106839,2360116357,9518,MPI_Isend,119,119,0,1,0,,0.524,,
2360117209,2360144970,27761,MPI_Waitall,119,119,,1,,,,,
2360147955,2360148877,922,MPI_Waitall,119,119,,1,,,,,
2360149468,2360150570,1102,MPI_Waitall,118,118,,0,,,,,
2360174415,2360175106,691,MPI_Irecv,119,119,0,1,0,,0.524,,
2360176799,2360177691,892,MPI_Irecv,118,118,0,0,1,,0.524,,
2360248894,2360259083,10189,MPI_Isend,119,119,0,1,0,,0.524,,
2360259904,2360504670,244766,MPI_Waitall,119,119,,1,,,,,
2360464996,2360477409,12413,MPI_Isend,118,118,0,0,1,,0.524,,
2360478191,2360504360,26169,MPI_Waitall,118,118,,0,,,,,
2360504780,2360505752,972,MPI_Waitall,118,118,,0,,,,,
2360505261,2360506203,942,MPI_Waitall,119,119,,1,,,,,
2360531250,2360532022,772,MPI_Irecv,118,118,0,0,1,,0.524,,
2360532452,2360533404,952,MPI_Irecv,119,119,0,1,0,,0.524,,
2360608795,2360616118,7323,MPI_Isend,119,119,0,1,0,,0.524,,
2360634331,2360832120,197789,MPI_Waitall,119,119,,1,,,,,
2360791514,2360801293,9779,MPI_Isend,118,118,0,0,1,,0.524,,
2360802274,2360831269,28995,MPI_Waitall,118,118,,0,,,,,
2360831720,2360832792,1072,MPI_Waitall,118,118,,0,,,,,
2360832862,2360833824,962,MPI_Waitall,119,119,,1,,,,,
2360875260,2360877004,1744,MPI_Irecv,119,119,0,1,0,,0.524,,
2360882223,2360884127,1904,MPI_Irecv,118,118,0,0,1,,0.524,,
2360947495,2360956532,9037,MPI_Isend,119,119,0,1,0,,0.524,,
2360948687,2360962543,13856,MPI_Isend,118,118,0,0,1,,0.524,,
2360957323,2361003891,46568,MPI_Waitall,119,119,,1,,,,,
2360963445,2361000624,37179,MPI_Waitall,118,118,,0,,,,,
2361001546,2361002768,1222,MPI_Waitall,118,118,,0,,,,,
2361004381,2361005343,962,MPI_Waitall,119,119,,1,,,,,
2361031461,2361032333,872,MPI_Irecv,119,119,0,1,0,,0.524,,
2361036851,2361037873,1022,MPI_Irecv,118,118,0,0,1,,0.524,,
2361238307,2361252193,13886,MPI_Isend,118,118,0,0,1,,0.524,,
2361253215,2361493623,240408,MPI_Waitall,118,118,,0,,,,,
2361443008,2361456413,13405,MPI_Isend,119,119,0,1,0,,0.524,,
2361457155,2361487241,30086,MPI_Waitall,119,119,,1,,,,,
2361487822,2361492832,5010,MPI_Waitall,119,119,,1,,,,,
2361494314,2361495627,1313,MPI_Waitall,118,118,,0,,,,,
2361518579,2361519340,761,MPI_Irecv,119,119,0,1,0,,0.524,,
2361519420,2361520272,852,MPI_Irecv,118,118,0,0,1,,0.524,,
2361592246,2361601934,9688,MPI_Isend,119,119,0,1,0,,0.524,,
2361599780,2361613346,13566,MPI_Isend,118,118,0,0,1,,0.524,,
2361602615,2361669390,66775,MPI_Waitall,119,119,,1,,,,,
2361614337,2361670893,56556,MPI_Waitall,118,118,,0,,,,,
2361670141,2361671534,1393,MPI_Waitall,119,119,,1,,,,,
2361671454,2361672596,1142,MPI_Waitall,118,118,,0,,,,,
2361705768,2361707621,1853,MPI_Irecv,118,118,0,0,1,,0.524,,
2361705778,2361707662,1884,MPI_Irecv,119,119,0,1,0,,0.524,,
