Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
96.2,284865959,22,12948452.7,14242728.0,1568,14253496,4190514.1,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
3.2,9558297,22,434468.0,477052.5,1376,482556,140184.2,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
0.3,803164,22,36507.5,39712.0,1344,41280,11389.6,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
0.3,799771,22,36353.2,39456.0,1344,40959,11340.9,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
0.0,896,1,896.0,896.0,896,896,0.0,<unnamed>::warmup_kernel(double *)
