Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
355779178,3773486054,3417706876,MPI_Init_thread,119,119,,1,,,,,
371068984,3773463954,3402394970,MPI_Init_thread,118,118,,0,,,,,
373031327,3773462538,3400431211,MPI_Init_thread,120,120,,2,,,,,
373144924,3773567114,3400422190,MPI_Init_thread,121,121,,3,,,,,
373251918,3773459872,3400207954,MPI_Init_thread,124,124,,6,,,,,
373497165,3773462591,3399965426,MPI_Init_thread,122,122,,4,,,,,
373698646,3773474286,3399775640,MPI_Init_thread,130,130,,7,,,,,
373967687,3773560941,3399593254,MPI_Init_thread,123,123,,5,,,,,
3774007402,3775821850,1814448,MPI_Recv,122,122,0,4,0,,0.000,,
3774010661,3775747799,1737138,MPI_Recv,130,130,0,7,3,,0.000,,
3774011606,3775600843,1589237,MPI_Send,119,119,0,1,5,,0.000,,
3774025719,3775706759,1681040,MPI_Recv,124,124,0,6,2,,0.000,,
3774025721,3775672504,1646783,MPI_Send,120,120,0,2,6,,0.000,,
3774041155,3775734639,1693484,MPI_Recv,123,123,0,5,1,,0.000,,
3774046004,3775606072,1560068,MPI_Send,121,121,0,3,7,,0.000,,
3774101892,3775785885,1683993,MPI_Send,118,118,0,0,4,,0.000,,
3775602328,3775609410,7082,MPI_Send,119,119,0,1,3,,0.000,,
3775608055,3775667852,59797,MPI_Recv,121,121,0,3,1,,0.000,,
3775610632,3775854789,244157,MPI_Recv,119,119,0,1,0,,0.000,,
3775668894,3775840701,171807,MPI_Recv,121,121,0,3,2,,0.000,,
3775681546,3775835724,154178,MPI_Recv,120,120,0,2,0,,0.000,,
3775707887,3775849823,141936,MPI_Recv,124,124,0,6,4,,0.000,,
3775749342,3775764926,15584,MPI_Recv,130,130,0,7,5,,0.000,,
3775753849,3775764278,10429,MPI_Send,123,123,0,5,7,,0.000,,
3775764972,3775853412,88440,MPI_Recv,123,123,0,5,4,,0.000,,
3775765995,3775874798,108803,MPI_Recv,130,130,0,7,6,,0.000,,
3775786813,3775794954,8141,MPI_Send,118,118,0,0,2,,0.000,,
3775795361,3775803335,7974,MPI_Send,118,118,0,0,1,,0.000,,
3775836895,3775839591,2696,MPI_Send,120,120,0,2,3,,0.000,,
3775839321,3775849263,9942,MPI_Send,122,122,0,4,6,,0.000,,
3775850019,3775852371,2352,MPI_Send,122,122,0,4,5,,0.000,,
3775864426,3775874546,10120,MPI_Send,124,124,0,6,7,,0.000,,
5027544027,5027709898,165871,MPI_Irecv,124,124,0,6,2,,0.131,,
5027712043,5027722934,10891,MPI_Irecv,124,124,0,6,4,,0.131,,
5027723898,5027729719,5821,MPI_Irecv,124,124,0,6,7,,0.131,,
5027854891,5029540934,1686043,MPI_Isend,124,124,0,6,2,,0.131,,
5029545275,5029592265,46990,MPI_Isend,124,124,0,6,4,,0.131,,
5029593119,5029623489,30370,MPI_Isend,124,124,0,6,7,,0.131,,
5029680313,5074933172,45252859,MPI_Waitall,124,124,,6,,,,,
5036587503,5036714928,127425,MPI_Irecv,121,121,0,3,7,,0.131,,
5036716632,5036728689,12057,MPI_Irecv,121,121,0,3,1,,0.131,,
5036729401,5036738572,9171,MPI_Irecv,121,121,0,3,2,,0.131,,
5036901367,5038502382,1601015,MPI_Isend,121,121,0,3,7,,0.131,,
