Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
349862063,3730925557,3381063494,MPI_Init_thread,119,119,,0,,,,,
357718738,3730860320,3373141582,MPI_Init_thread,120,120,,1,,,,,
358309648,3730886722,3372577074,MPI_Init_thread,123,123,,4,,,,,
358422341,3730895327,3372472986,MPI_Init_thread,122,122,,3,,,,,
358671195,3730862077,3372190882,MPI_Init_thread,121,121,,2,,,,,
359135912,3730979121,3371843209,MPI_Init_thread,124,124,,5,,,,,
363690467,3730818293,3367127826,MPI_Init_thread,125,125,,6,,,,,
365815036,3730861926,3365046890,MPI_Init_thread,132,132,,7,,,,,
3731321061,3733078844,1757783,MPI_Recv,125,125,0,6,2,,0.000,,
3731356042,3732940966,1584924,MPI_Send,120,120,0,1,5,,0.000,,
3731363081,3733063297,1700216,MPI_Recv,132,132,0,7,3,,0.000,,
3731370116,3732980957,1610841,MPI_Send,122,122,0,3,7,,0.000,,
3731377860,3733162821,1784961,MPI_Recv,123,123,0,4,0,,0.000,,
3731389151,3733061192,1672041,MPI_Recv,124,124,0,5,1,,0.000,,
3731402143,3733048034,1645891,MPI_Send,121,121,0,2,6,,0.000,,
3731484393,3733116551,1632158,MPI_Send,119,119,0,0,4,,0.000,,
3732942342,3732949682,7340,MPI_Send,120,120,0,1,3,,0.000,,
3732951134,3733185656,234522,MPI_Recv,120,120,0,1,0,,0.000,,
3732990603,3733023229,32626,MPI_Recv,122,122,0,3,1,,0.000,,
3733024528,3733181707,157179,MPI_Recv,122,122,0,3,2,,0.000,,
3733049550,3733169834,120284,MPI_Recv,121,121,0,2,0,,0.000,,
3733064587,3733083921,19334,MPI_Recv,132,132,0,7,5,,0.000,,
3733075874,3733082956,7082,MPI_Send,124,124,0,5,7,,0.000,,
3733080144,3733195282,115138,MPI_Recv,125,125,0,6,4,,0.000,,
3733083637,3733198056,114419,MPI_Recv,124,124,0,5,4,,0.000,,
3733084777,3733221211,136434,MPI_Recv,132,132,0,7,6,,0.000,,
3733117716,3733127624,9908,MPI_Send,119,119,0,0,2,,0.000,,
3733128477,3733139861,11384,MPI_Send,119,119,0,0,1,,0.000,,
3733170774,3733180239,9465,MPI_Send,121,121,0,2,3,,0.000,,
3733184098,3733194603,10505,MPI_Send,123,123,0,4,6,,0.000,,
3733195313,3733197088,1775,MPI_Send,123,123,0,4,5,,0.000,,
3733214068,3733220322,6254,MPI_Send,125,125,0,6,7,,0.000,,
14513156835,14513340897,184062,MPI_Irecv,125,125,0,6,2,,1.180,,
14513343607,14513355681,12074,MPI_Irecv,125,125,0,6,4,,1.180,,
14513356373,14513362176,5803,MPI_Irecv,125,125,0,6,7,,1.180,,
14513519118,14515512332,1993214,MPI_Isend,125,125,0,6,2,,1.180,,
14515515417,14515568831,53414,MPI_Isend,125,125,0,6,4,,1.180,,
14515569522,14515602330,32808,MPI_Isend,125,125,0,6,7,,1.180,,
14515663057,14654936507,139273450,MPI_Waitall,125,125,,6,,,,,
14523935834,14524083458,147624,MPI_Irecv,122,122,0,3,7,,1.180,,
14524085072,14524095709,10637,MPI_Irecv,122,122,0,3,1,,1.180,,
14524096472,14524106874,10402,MPI_Irecv,122,122,0,3,2,,1.180,,
14524289773,14526047516,1757743,MPI_Isend,122,122,0,3,7,,1.180,,
14526051333,14526096399,45066,MPI_Isend,122,122,0,3,1,,1.180,,
14526097691,14526139661,41970,MPI_Isend,122,122,0,3,2,,1.180,,
14526208439,14648093492,121885053,MPI_Waitall,122,122,,3,,,,,
14528998711,14529136792,138081,MPI_Irecv,120,120,0,1,5,,1.180,,
14529138149,14529150181,12032,MPI_Irecv,120,120,0,1,3,,1.180,,
14529151082,14529158864,7782,MPI_Irecv,120,120,0,1,0,,1.180,,
14529329362,14530943451,1614089,MPI_Isend,120,120,0,1,5,,1.180,,
14530949690,14530993469,43779,MPI_Isend,120,120,0,1,3,,1.180,,
