Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
93.2,2622380507,2,1311190253.5,1311190253.5,1311139743,1311240764,71432.6,other,MPI_Init_thread
4.9,137275876,2,68637938.0,68637938.0,65156594,72119282,4923363.9,other,MPI_Finalize
1.2,34795637,44,790809.9,28380.5,453,22732713,3595588.6,start-wait,MPI_Waitall
0.2,7020827,1,7020827.0,7020827.0,7020827,7020827,0.0,p2p,MPI_Recv
0.2,5837907,6,972984.5,30886.5,5378,5266848,2112032.6,collectives,MPI_Barrier
0.1,4195333,22,190697.0,7494.5,3926,2003514,586718.7,p2p,MPI_Isend
0.1,1878001,1,1878001.0,1878001.0,1878001,1878001,0.0,p2p,MPI_Send
0.0,404082,22,18367.4,786.0,730,196601,54743.0,p2p,MPI_Irecv
