Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
36.3,1273666951,2,636833475.5,636833475.5,636669296,636997655,232184.9,other,MPI_Init_thread
33.2,1164980253,44,26476823.9,79183.0,624,1059892088,159572839.7,start-wait,MPI_Waitall
30.2,1060256875,2,530128437.5,530128437.5,53980223,1006276652,673375262.6,other,MPI_Finalize
0.1,4402389,22,200108.6,14235.0,4330,2197574,588655.4,p2p,MPI_Isend
0.1,1769865,1,1769865.0,1769865.0,1769865,1769865,0.0,p2p,MPI_Recv
0.0,1648711,1,1648711.0,1648711.0,1648711,1648711,0.0,p2p,MPI_Send
0.0,551684,22,25076.5,941.0,519,287069,77927.9,p2p,MPI_Irecv
0.0,115399,6,19233.2,8668.5,3105,48749,19764.6,collectives,MPI_Barrier
