Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
285244909,1368922338,1083677429,MPI_Init_thread,118,118,,0,,,,,
286060311,1369019145,1082958834,MPI_Init_thread,119,119,,1,,,,,
289588114,1369008423,1079420309,MPI_Init_thread,120,120,,2,,,,,
290861989,1368977711,1078115722,MPI_Init_thread,121,121,,3,,,,,
1369322795,1370915625,1592830,MPI_Recv,121,121,0,3,1,,0.000,,
1369345005,1370882698,1537693,MPI_Send,119,119,0,1,3,,0.000,,
1369353611,1371056123,1702512,MPI_Recv,120,120,0,2,0,,0.000,,
1369411051,1371016468,1605417,MPI_Send,118,118,0,0,2,,0.000,,
1370884479,1371068520,184041,MPI_Recv,119,119,0,1,0,,0.000,,
1370916783,1371078220,161437,MPI_Recv,121,121,0,3,2,,0.000,,
1371018412,1371028202,9790,MPI_Send,118,118,0,0,1,,0.000,,
1371070651,1371077222,6571,MPI_Send,120,120,0,2,3,,0.000,,
21237393735,21237603252,209517,MPI_Irecv,121,121,0,3,1,,2.359,,
21237605695,21237621239,15544,MPI_Irecv,121,121,0,3,2,,2.359,,
21237740618,21239825099,2084481,MPI_Isend,121,121,0,3,1,,2.359,,
21239828542,21239879370,50828,MPI_Isend,121,121,0,3,2,,2.359,,
21239941068,21446320697,206379629,MPI_Waitall,121,121,,3,,,,,
21263706055,21263870605,164550,MPI_Irecv,119,119,0,1,3,,2.359,,
21263874734,21263886578,11844,MPI_Irecv,119,119,0,1,0,,2.359,,
21264002839,21265941720,1938881,MPI_Isend,119,119,0,1,3,,2.359,,
21265945671,21265988701,43030,MPI_Isend,119,119,0,1,0,,2.359,,
21266048006,21462073404,196025398,MPI_Waitall,119,119,,1,,,,,
21439336799,21439573939,237140,MPI_Irecv,120,120,0,2,0,,2.359,,
21439578629,21439591159,12530,MPI_Irecv,120,120,0,2,3,,2.359,,
21439727057,21441966328,2239271,MPI_Isend,120,120,0,2,0,,2.359,,
21441970234,21442023265,53031,MPI_Isend,120,120,0,2,3,,2.359,,
21442104764,21462931429,20826665,MPI_Waitall,120,120,,2,,,,,
21446349889,21447375565,1025676,MPI_Waitall,121,121,,3,,,,,
21448382515,21470284937,21902422,MPI_Barrier,121,121,,3,,,,,
21454512550,21454711240,198690,MPI_Irecv,118,118,0,0,2,,2.359,,
21454712760,21454724456,11696,MPI_Irecv,118,118,0,0,1,,2.359,,
21454866701,21456997733,2131032,MPI_Isend,118,118,0,0,2,,2.359,,
21457000976,21457050732,49756,MPI_Isend,118,118,0,0,1,,2.359,,
