Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
276282207,1355947673,1079665466,MPI_Init_thread,118,118,,0,,,,,
276467057,1356027305,1079560248,MPI_Init_thread,119,119,,1,,,,,
277260821,1356027936,1078767115,MPI_Init_thread,120,120,,2,,,,,
278282158,1355932754,1077650596,MPI_Init_thread,121,121,,3,,,,,
1356364356,1357985820,1621464,MPI_Recv,121,121,0,3,1,,0.000,,
1356388212,1358031756,1643544,MPI_Recv,120,120,0,2,0,,0.000,,
1356400083,1357957661,1557578,MPI_Send,119,119,0,1,3,,0.000,,
1356426586,1357989450,1562864,MPI_Send,118,118,0,0,2,,0.000,,
1357959661,1358030514,70853,MPI_Recv,119,119,0,1,0,,0.000,,
1357987082,1358058133,71051,MPI_Recv,121,121,0,3,2,,0.000,,
1357990577,1358002613,12036,MPI_Send,118,118,0,0,1,,0.000,,
1358050490,1358056968,6478,MPI_Send,120,120,0,2,3,,0.000,,
45252813920,45253042605,228685,MPI_Irecv,119,119,0,1,3,,4.000,,
45253044956,45253055105,10149,MPI_Irecv,119,119,0,1,0,,4.000,,
45253188691,45255312002,2123311,MPI_Isend,119,119,0,1,3,,4.000,,
45255316519,45255361643,45124,MPI_Isend,119,119,0,1,0,,4.000,,
45255430736,45569189057,313758321,MPI_Waitall,119,119,,1,,,,,
45262692049,45262857477,165428,MPI_Irecv,121,121,0,3,1,,4.000,,
45262859195,45262871577,12382,MPI_Irecv,121,121,0,3,2,,4.000,,
45262998325,45264978189,1979864,MPI_Isend,121,121,0,3,1,,4.000,,
45264983101,45265031197,48096,MPI_Isend,121,121,0,3,2,,4.000,,
45265093938,45586127032,321033094,MPI_Waitall,121,121,,3,,,,,
45562637336,45562891762,254426,MPI_Irecv,118,118,0,0,2,,4.000,,
45562893904,45562904621,10717,MPI_Irecv,118,118,0,0,1,,4.000,,
45563037788,45565156839,2119051,MPI_Isend,118,118,0,0,2,,4.000,,
45565160148,45565215606,55458,MPI_Isend,118,118,0,0,1,,4.000,,
45565284838,45579957949,14673111,MPI_Waitall,118,118,,0,,,,,
45569216848,45570284877,1068029,MPI_Waitall,119,119,,1,,,,,
45571219503,45587387006,16167503,MPI_Barrier,119,119,,1,,,,,
45573299268,45573490399,191131,MPI_Irecv,120,120,0,2,0,,4.000,,
45573494491,45573508654,14163,MPI_Irecv,120,120,0,2,3,,4.000,,
45573647120,45575807237,2160117,MPI_Isend,120,120,0,2,0,,4.000,,
45575810610,45575868625,58015,MPI_Isend,120,120,0,2,3,,4.000,,
45575934221,45583616805,7682584,MPI_Waitall,120,120,,2,,,,,
45579961428,45583527671,3566243,MPI_Waitall,118,118,,0,,,,,
45583620562,45586119487,2498925,MPI_Waitall,120,120,,2,,,,,
45585948619,45587387502,1438883,MPI_Barrier,118,118,,0,,,,,
45586162697,45586166541,3844,MPI_Waitall,121,121,,3,,,,,
45587275617,45587388231,112614,MPI_Barrier,121,121,,3,,,,,
45587336125,45587387115,50990,MPI_Barrier,120,120,,2,,,,,
45587393140,45587397350,4210,MPI_Barrier,119,119,,1,,,,,
45587393151,45587401162,8011,MPI_Barrier,121,121,,3,,,,,
45587393614,45587400577,6963,MPI_Barrier,120,120,,2,,,,,
45587394054,45587400429,6375,MPI_Barrier,118,118,,0,,,,,
45587425205,45587429770,4565,MPI_Irecv,119,119,0,1,3,,4.000,,
45587430614,45587431191,577,MPI_Irecv,119,119,0,1,0,,4.000,,
45587430797,45587432590,1793,MPI_Irecv,120,120,0,2,0,,4.000,,
45587432079,45587433518,1439,MPI_Irecv,118,118,0,0,2,,4.000,,
45587433132,45587433577,445,MPI_Irecv,120,120,0,2,3,,4.000,,
45587434564,45587435107,543,MPI_Irecv,118,118,0,0,1,,4.000,,
45587443798,45587445378,1580,MPI_Irecv,121,121,0,3,1,,4.000,,
45587445840,45587446260,420,MPI_Irecv,121,121,0,3,2,,4.000,,
45587504273,45587527102,22829,MPI_Isend,119,119,0,1,3,,4.000,,
45587507762,45587527142,19380,MPI_Isend,120,120,0,2,0,,4.000,,
45587512061,45587533316,21255,MPI_Isend,121,121,0,3,1,,4.000,,
45587528226,45587537409,9183,MPI_Isend,119,119,0,1,0,,4.000,,
45587530850,45587540074,9224,MPI_Isend,120,120,0,2,3,,4.000,,
45587534089,45587553657,19568,MPI_Isend,118,118,0,0,2,,4.000,,
45587534202,45587539121,4919,MPI_Isend,121,121,0,3,2,,4.000,,
45587538584,45587647827,109243,MPI_Waitall,119,119,,1,,,,,
45587540305,45587641862,101557,MPI_Waitall,121,121,,3,,,,,
45587541505,45587653966,112461,MPI_Waitall,120,120,,2,,,,,
45587557559,45587564380,6821,MPI_Isend,118,118,0,0,1,,4.000,,
45587568755,45587671114,102359,MPI_Waitall,118,118,,0,,,,,
