Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
90.6,4500150171,4,1125037542.8,1125341100.0,1121888944,1127579027,2956287.2,other,MPI_Init_thread
5.3,264968418,4,66242104.5,65921699.0,53996378,79128642,10323115.9,other,MPI_Finalize
3.3,165489820,88,1880566.1,36028.0,422,75791842,9961238.7,start-wait,MPI_Waitall
0.3,17029705,12,1419142.1,99289.5,10900,13463415,3822543.7,collectives,MPI_Barrier
0.2,9497947,88,107931.2,7647.5,2198,2359339,452972.4,p2p,MPI_Isend
0.1,4337235,4,1084308.8,1034117.0,1449,2267552,1213219.4,p2p,MPI_Recv
0.1,4080378,4,1020094.5,944557.5,15579,2175684,1161466.2,p2p,MPI_Send
0.0,816387,88,9277.1,789.0,139,187721,33836.6,p2p,MPI_Irecv
