Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
79.7,26026360813,8,3253295101.6,3254397049.5,3242543622,3259307871,5693678.2,other,MPI_Init_thread
8.5,2778468539,8,347308567.4,318457187.0,56089504,648403516,241421137.2,other,MPI_Finalize
7.8,2543470379,176,14451536.2,126253.5,404,712328261,92817249.4,start-wait,MPI_Waitall
3.9,1287676876,24,53653203.2,61704.5,5031,621764712,142113129.3,collectives,MPI_Barrier
0.1,17075864,264,64681.3,5458.5,2147,1849238,303510.0,p2p,MPI_Isend
0.0,7567988,12,630665.7,156001.5,1360,1740332,795455.1,p2p,MPI_Recv
0.0,6113677,12,509473.1,6726.5,1280,1600116,745396.9,p2p,MPI_Send
0.0,1947121,264,7375.5,427.0,154,236944,35432.0,p2p,MPI_Irecv
