Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
89.0,27432393593,8,3429049199.1,3428858455.0,3428279531,3429986950,645570.2,other,MPI_Init_thread
5.4,1662433890,8,207804236.3,174887240.5,53618840,386239273,150170536.4,other,MPI_Finalize
4.6,1416254590,176,8046901.1,72511.0,426,345405595,47062892.8,start-wait,MPI_Waitall
0.9,274532384,24,11438849.3,52433.0,5198,96682301,28044965.1,collectives,MPI_Barrier
0.1,22008510,264,83365.6,6022.5,2375,5988062,480372.8,p2p,MPI_Isend
0.0,8121876,12,676823.0,115766.0,38003,1865455,851720.6,p2p,MPI_Recv
0.0,6958858,12,579904.8,10771.5,1957,1741472,844748.3,p2p,MPI_Send
0.0,2244680,264,8502.6,534.5,150,339674,42022.4,p2p,MPI_Irecv
