Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
68.2,1268559346,2,634279673.0,634279673.0,634180954,634378392,139609.7,other,MPI_Init_thread
19.6,364253606,44,8278491.0,30908.5,561,341035741,51347637.4,start-wait,MPI_Waitall
11.8,219109604,2,109554802.0,109554802.0,51873276,167236328,81573996.4,other,MPI_Finalize
0.2,4310330,22,195924.1,5339.0,4200,2113524,608731.2,p2p,MPI_Isend
0.1,1799454,1,1799454.0,1799454.0,1799454,1799454,0.0,p2p,MPI_Recv
0.1,1593314,1,1593314.0,1593314.0,1593314,1593314,0.0,p2p,MPI_Send
0.0,500827,22,22764.9,913.0,780,241231,70214.3,p2p,MPI_Irecv
0.0,152336,6,25389.3,5582.0,3384,97097,37471.3,collectives,MPI_Barrier
