Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
93.8,27591773201,8,3448971650.1,3449172601.0,3445310252,3450773574,1742873.7,other,MPI_Init_thread
3.2,936162985,8,117020373.1,68984558.0,54790154,211839091,76724828.6,other,MPI_Finalize
2.8,809670214,176,4600398.9,52073.5,406,214030206,26986936.5,start-wait,MPI_Waitall
0.1,34014549,24,1417272.9,26034.5,4154,7093341,2678579.6,collectives,MPI_Barrier
0.1,20779190,264,78709.1,7355.5,2487,4174040,409118.3,p2p,MPI_Isend
0.0,7622192,12,635182.7,83799.0,12704,1806442,844649.7,p2p,MPI_Recv
0.0,6822382,12,568531.8,9406.5,1681,1708991,829578.9,p2p,MPI_Send
0.0,2185243,264,8277.4,609.0,138,275780,37367.7,p2p,MPI_Irecv
