Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
373007306,3744159387,3371152081,MPI_Init_thread,118,118,,1,,,,,
373650503,3744216522,3370566019,MPI_Init_thread,117,117,,0,,,,,
373665169,3744222916,3370557747,MPI_Init_thread,119,119,,2,,,,,
374001304,3744155163,3370153859,MPI_Init_thread,120,120,,3,,,,,
374593757,3744280814,3369687057,MPI_Init_thread,121,121,,4,,,,,
374835520,3744187016,3369351496,MPI_Init_thread,122,122,,5,,,,,
374848219,3744200158,3369351939,MPI_Init_thread,123,123,,6,,,,,
377857444,3744221957,3366364513,MPI_Init_thread,133,133,,7,,,,,
3744619123,3746112160,1493037,MPI_Send,120,120,0,3,7,,0.000,,
3744623124,3746236098,1612974,MPI_Recv,123,123,0,6,2,,0.000,,
3744644015,3746234344,1590329,MPI_Recv,133,133,0,7,3,,0.000,,
3744650699,3746289706,1639007,MPI_Recv,122,122,0,5,1,,0.000,,
3744658973,3746211992,1553019,MPI_Send,118,118,0,1,5,,0.000,,
3744663893,3746316550,1652657,MPI_Recv,121,121,0,4,0,,0.000,,
3744664677,3746198824,1534147,MPI_Send,119,119,0,2,6,,0.000,,
3744709742,3746281489,1571747,MPI_Send,117,117,0,0,4,,0.000,,
3746114176,3746259445,145269,MPI_Recv,120,120,0,3,1,,0.000,,
3746200926,3746326147,125221,MPI_Recv,119,119,0,2,0,,0.000,,
3746213368,3746222522,9154,MPI_Send,118,118,0,1,3,,0.000,,
3746233078,3746353137,120059,MPI_Recv,118,118,0,1,0,,0.000,,
3746235506,3746313043,77537,MPI_Recv,133,133,0,7,5,,0.000,,
3746237400,3746352147,114747,MPI_Recv,123,123,0,6,4,,0.000,,
3746260366,3746330412,70046,MPI_Recv,120,120,0,3,2,,0.000,,
3746283020,3746290433,7413,MPI_Send,117,117,0,0,2,,0.000,,
3746291179,3746302169,10990,MPI_Send,117,117,0,0,1,,0.000,,
3746305550,3746312109,6559,MPI_Send,122,122,0,5,7,,0.000,,
3746312603,3746354611,42008,MPI_Recv,122,122,0,5,4,,0.000,,
3746313750,3746373654,59904,MPI_Recv,133,133,0,7,6,,0.000,,
3746327039,3746329388,2349,MPI_Send,119,119,0,2,3,,0.000,,
3746341911,3746351334,9423,MPI_Send,121,121,0,4,6,,0.000,,
3746351904,3746353662,1758,MPI_Send,121,121,0,4,5,,0.000,,
3746366288,3746372824,6536,MPI_Send,123,123,0,6,7,,0.000,,
7669251992,7669461034,209042,MPI_Irecv,123,123,0,6,2,,0.524,,
7669466311,7669474806,8495,MPI_Irecv,123,123,0,6,4,,0.524,,
7669475263,7669479993,4730,MPI_Irecv,123,123,0,6,7,,0.524,,
7669628341,7671400522,1772181,MPI_Isend,123,123,0,6,2,,0.524,,
7671403395,7671453452,50057,MPI_Isend,123,123,0,6,4,,0.524,,
7671454322,7671488941,34619,MPI_Isend,123,123,0,6,7,,0.524,,
7671553156,7840036559,168483403,MPI_Waitall,123,123,,6,,,,,
7700401683,7700567279,165596,MPI_Irecv,120,120,0,3,7,,0.524,,
7700568877,7700577084,8207,MPI_Irecv,120,120,0,3,1,,0.524,,
7700577723,7700581549,3826,MPI_Irecv,120,120,0,3,2,,0.524,,
7700712729,7702430495,1717766,MPI_Isend,120,120,0,3,7,,0.524,,
7701488161,7701627594,139433,MPI_Irecv,118,118,0,1,5,,0.524,,
7701628953,7701637054,8101,MPI_Irecv,118,118,0,1,3,,0.524,,
7701637746,7701641582,3836,MPI_Irecv,118,118,0,1,0,,0.524,,
7701793820,7703404824,1611004,MPI_Isend,118,118,0,1,5,,0.524,,
7702436526,7702480140,43614,MPI_Isend,120,120,0,3,1,,0.524,,
7702481037,7702520394,39357,MPI_Isend,120,120,0,3,2,,0.524,,
7702575386,7840883468,138308082,MPI_Waitall,120,120,,3,,,,,
7703408775,7703454510,45735,MPI_Isend,118,118,0,1,3,,0.524,,
7703455273,7703481773,26500,MPI_Isend,118,118,0,1,0,,0.524,,
7703534353,7839103752,135569399,MPI_Waitall,118,118,,1,,,,,
7722131360,7722319420,188060,MPI_Irecv,117,117,0,0,4,,0.524,,
7722321458,7722330146,8688,MPI_Irecv,117,117,0,0,2,,0.524,,
7722334004,7722345793,11789,MPI_Irecv,117,117,0,0,1,,0.524,,
7722526661,7724394297,1867636,MPI_Isend,117,117,0,0,4,,0.524,,
7724400798,7724450626,49828,MPI_Isend,117,117,0,0,2,,0.524,,
7724451683,7724489504,37821,MPI_Isend,117,117,0,0,1,,0.524,,
7724546565,7836436626,111890061,MPI_Waitall,117,117,,0,,,,,
7729544919,7729700781,155862,MPI_Irecv,133,133,0,7,3,,0.524,,
7729702181,7729711437,9256,MPI_Irecv,133,133,0,7,5,,0.524,,
7729712247,7729723745,11498,MPI_Irecv,133,133,0,7,6,,0.524,,
7729873113,7731652462,1779349,MPI_Isend,133,133,0,7,3,,0.524,,
7731258129,7731393883,135754,MPI_Irecv,121,121,0,4,0,,0.524,,
7731395199,7731407643,12444,MPI_Irecv,121,121,0,4,6,,0.524,,
7731408585,7731428696,20111,MPI_Irecv,121,121,0,4,5,,0.524,,
7731600102,7733258521,1658419,MPI_Isend,121,121,0,4,0,,0.524,,
7731658610,7731707193,48583,MPI_Isend,133,133,0,7,5,,0.524,,
7731708387,7731733942,25555,MPI_Isend,133,133,0,7,6,,0.524,,
7731782143,7837386209,105604066,MPI_Waitall,133,133,,7,,,,,
7733262195,7733305103,42908,MPI_Isend,121,121,0,4,6,,0.524,,
7733305963,7733341487,35524,MPI_Isend,121,121,0,4,5,,0.524,,
7733394504,7838446387,105051883,MPI_Waitall,121,121,,4,,,,,
7822620798,7822821587,200789,MPI_Irecv,119,119,0,2,6,,0.524,,
7822827012,7822849266,22254,MPI_Irecv,119,119,0,2,0,,0.524,,
7822850348,7822869197,18849,MPI_Irecv,119,119,0,2,3,,0.524,,
7822987675,7823201279,213604,MPI_Irecv,122,122,0,5,1,,0.524,,
7823129577,7826116081,2986504,MPI_Isend,119,119,0,2,6,,0.524,,
7823202758,7823214877,12119,MPI_Irecv,122,122,0,5,7,,0.524,,
7823215733,7823222449,6716,MPI_Irecv,122,122,0,5,4,,0.524,,
7823443266,7826115395,2672129,MPI_Isend,122,122,0,5,1,,0.524,,
7826123113,7826207061,83948,MPI_Isend,122,122,0,5,7,,0.524,,
7826123235,7826207075,83840,MPI_Isend,119,119,0,2,0,,0.524,,
7826208381,7826248167,39786,MPI_Isend,122,122,0,5,4,,0.524,,
7826208388,7826249223,40835,MPI_Isend,119,119,0,2,3,,0.524,,
7826330267,7849788834,23458567,MPI_Waitall,119,119,,2,,,,,
7826330287,7850597146,24266859,MPI_Waitall,122,122,,5,,,,,
7836483232,7849779639,13296407,MPI_Waitall,117,117,,0,,,,,
7837423741,7850582059,13158318,MPI_Waitall,133,133,,7,,,,,
7838483751,7850587346,12103595,MPI_Waitall,121,121,,4,,,,,
