Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
263837274,966887020,703049746,MPI_Init_thread,119,119,,1,,,,,
264113571,966842852,702729281,MPI_Init_thread,118,118,,0,,,,,
967213839,968914191,1700352,MPI_Recv,119,119,0,1,0,,0.000,,
967312610,968863567,1550957,MPI_Send,118,118,0,0,1,,0.000,,
74920157184,74920409048,251864,MPI_Irecv,119,119,0,1,0,,8.000,,
74920526873,74922377282,1850409,MPI_Isend,119,119,0,1,0,,8.000,,
74922416612,75626083081,703666469,MPI_Waitall,119,119,,1,,,,,
75618491716,75618776862,285146,MPI_Irecv,118,118,0,0,1,,8.000,,
75618918007,75620725965,1807958,MPI_Isend,118,118,0,0,1,,8.000,,
75620763683,75625238973,4475290,MPI_Waitall,118,118,,0,,,,,
75625242778,75626066778,824000,MPI_Waitall,118,118,,0,,,,,
75626117242,75626120248,3006,MPI_Waitall,119,119,,1,,,,,
75627151803,75627248902,97099,MPI_Barrier,118,118,,0,,,,,
75627214277,75627249485,35208,MPI_Barrier,119,119,,1,,,,,
75627258993,75627263262,4269,MPI_Barrier,119,119,,1,,,,,
75627260523,75627263933,3410,MPI_Barrier,118,118,,0,,,,,
75627275216,75627276494,1278,MPI_Irecv,119,119,0,1,0,,8.000,,
75627276101,75627277200,1099,MPI_Irecv,118,118,0,0,1,,8.000,,
75627347247,75627364474,17227,MPI_Isend,118,118,0,0,1,,8.000,,
75627347768,75627363199,15431,MPI_Isend,119,119,0,1,0,,8.000,,
75627364662,75627430942,66280,MPI_Waitall,119,119,,1,,,,,
75627366136,75627435657,69521,MPI_Waitall,118,118,,0,,,,,
75627431362,75627435299,3937,MPI_Waitall,119,119,,1,,,,,
75627436262,75627437511,1249,MPI_Waitall,118,118,,0,,,,,
75627469086,75627469941,855,MPI_Irecv,119,119,0,1,0,,8.000,,
75627475380,75627476228,848,MPI_Irecv,118,118,0,0,1,,8.000,,
75642275371,75642283262,7891,MPI_Isend,119,119,0,1,0,,8.000,,
75642281884,75642291902,10018,MPI_Isend,118,118,0,0,1,,8.000,,
75642283940,75642332857,48917,MPI_Waitall,119,119,,1,,,,,
75642293727,75642336325,42598,MPI_Waitall,118,118,,0,,,,,
75642333553,75642336280,2727,MPI_Waitall,119,119,,1,,,,,
75642337122,75642337850,728,MPI_Waitall,118,118,,0,,,,,
75642362323,75642362702,379,MPI_Irecv,119,119,0,1,0,,8.000,,
75642368447,75642368890,443,MPI_Irecv,118,118,0,0,1,,8.000,,
75643005582,75643009757,4175,MPI_Isend,118,118,0,0,1,,8.000,,
75643010322,75650204505,7194183,MPI_Waitall,118,118,,0,,,,,
75650145384,75650154652,9268,MPI_Isend,119,119,0,1,0,,8.000,,
75650158293,75650203525,45232,MPI_Waitall,119,119,,1,,,,,
75650204094,75650205075,981,MPI_Waitall,119,119,,1,,,,,
75650205431,75650206373,942,MPI_Waitall,118,118,,0,,,,,
75650239075,75650239943,868,MPI_Irecv,119,119,0,1,0,,8.000,,
75650249070,75650250160,1090,MPI_Irecv,118,118,0,0,1,,8.000,,
75650873603,75650878654,5051,MPI_Isend,119,119,0,1,0,,8.000,,
75650879303,75658064149,7184846,MPI_Waitall,119,119,,1,,,,,
75658012736,75658021348,8612,MPI_Isend,118,118,0,0,1,,8.000,,
75658022784,75658064393,41609,MPI_Waitall,118,118,,0,,,,,
75658064743,75658065619,876,MPI_Waitall,118,118,,0,,,,,
75658064770,75658065827,1057,MPI_Waitall,119,119,,1,,,,,
75658089961,75658090544,583,MPI_Irecv,119,119,0,1,0,,8.000,,
75658093148,75658093581,433,MPI_Irecv,118,118,0,0,1,,8.000,,
75658731322,75658736815,5493,MPI_Isend,119,119,0,1,0,,8.000,,
75658738242,75665935329,7197087,MPI_Waitall,119,119,,1,,,,,
75665876383,75665887322,10939,MPI_Isend,118,118,0,0,1,,8.000,,
75665888251,75665928284,40033,MPI_Waitall,118,118,,0,,,,,
75665928454,75665934510,6056,MPI_Waitall,118,118,,0,,,,,
75665936398,75665937141,743,MPI_Waitall,119,119,,1,,,,,
75665965004,75665965282,278,MPI_Irecv,118,118,0,0,1,,8.000,,
75665966650,75665967502,852,MPI_Irecv,119,119,0,1,0,,8.000,,
75673733427,75673742685,9258,MPI_Isend,119,119,0,1,0,,8.000,,
75673739590,75673746147,6557,MPI_Isend,118,118,0,0,1,,8.000,,
75673743351,75673789006,45655,MPI_Waitall,119,119,,1,,,,,
75673747060,75673792887,45827,MPI_Waitall,118,118,,0,,,,,
75673789547,75673792342,2795,MPI_Waitall,119,119,,1,,,,,
75673793608,75673794116,508,MPI_Waitall,118,118,,0,,,,,
75673825751,75673826577,826,MPI_Irecv,119,119,0,1,0,,8.000,,
75673834840,75673835708,868,MPI_Irecv,118,118,0,0,1,,8.000,,
75674453942,75674459282,5340,MPI_Isend,119,119,0,1,0,,8.000,,
75674459857,75681637414,7177557,MPI_Waitall,119,119,,1,,,,,
75681590749,75681596945,6196,MPI_Isend,118,118,0,0,1,,8.000,,
75681597565,75681637564,39999,MPI_Waitall,118,118,,0,,,,,
75681638094,75681638809,715,MPI_Waitall,119,119,,1,,,,,
75681638363,75681639192,829,MPI_Waitall,118,118,,0,,,,,
75681662236,75681662897,661,MPI_Irecv,119,119,0,1,0,,8.000,,
75681669058,75681669729,671,MPI_Irecv,118,118,0,0,1,,8.000,,
75682301670,75682306897,5227,MPI_Isend,118,118,0,0,1,,8.000,,
75682302442,75682307651,5209,MPI_Isend,119,119,0,1,0,,8.000,,
75682307504,75682362602,55098,MPI_Waitall,118,118,,0,,,,,
75682308665,75682365947,57282,MPI_Waitall,119,119,,1,,,,,
75682362928,75682365753,2825,MPI_Waitall,118,118,,0,,,,,
75682366217,75682366703,486,MPI_Waitall,119,119,,1,,,,,
75682398032,75682399084,1052,MPI_Irecv,119,119,0,1,0,,8.000,,
