Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
82.5,1973538381,2,986769190.5,986769190.5,986287298,987251083,681498.9,other,MPI_Init_thread
10.9,261533675,44,5943947.2,48025.5,428,192522811,28897411.2,start-wait,MPI_Waitall
6.1,145766561,2,72883280.5,72883280.5,61957269,83809292,15451713.6,other,MPI_Finalize
0.3,7938569,22,360844.0,10699.5,3886,5998412,1310793.6,p2p,MPI_Isend
0.1,1708914,1,1708914.0,1708914.0,1708914,1708914,0.0,p2p,MPI_Recv
0.1,1610968,1,1610968.0,1610968.0,1610968,1610968,0.0,p2p,MPI_Send
0.0,437865,22,19903.0,1006.0,649,204076,58484.9,p2p,MPI_Irecv
0.0,402403,6,67067.2,26680.5,1359,287424,109550.6,collectives,MPI_Barrier
