Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
296431588,1283682671,987251083,MPI_Init_thread,117,117,,0,,,,,
297495075,1283782373,986287298,MPI_Init_thread,118,118,,1,,,,,
1284092195,1285801109,1708914,MPI_Recv,118,118,0,1,0,,0.000,,
1284131949,1285742917,1610968,MPI_Send,117,117,0,0,1,,0.000,,
22340644591,22340848667,204076,MPI_Irecv,118,118,0,1,0,,2.097,,
22340975501,22342696628,1721127,MPI_Isend,118,118,0,1,0,,2.097,,
22342743734,22535266545,192522811,MPI_Waitall,118,118,,1,,,,,
22521117508,22521314442,196934,MPI_Irecv,117,117,0,0,1,,2.097,,
22521438459,22527436871,5998412,MPI_Isend,117,117,0,0,1,,2.097,,
22527481663,22536233944,8752281,MPI_Waitall,117,117,,0,,,,,
22536240392,22536248917,8525,MPI_Waitall,117,117,,0,,,,,
22538402954,22538407057,4103,MPI_Waitall,118,118,,1,,,,,
22539258194,22539545618,287424,MPI_Barrier,118,118,,1,,,,,
22539499514,22539550384,50870,MPI_Barrier,117,117,,0,,,,,
22539551018,22539560407,9389,MPI_Barrier,118,118,,1,,,,,
22539558980,22539560339,1359,MPI_Barrier,117,117,,0,,,,,
22539575470,22539577099,1629,MPI_Irecv,118,118,0,1,0,,2.097,,
22539576043,22539580971,4928,MPI_Irecv,117,117,0,0,1,,2.097,,
22539613545,22539627744,14199,MPI_Isend,118,118,0,1,0,,2.097,,
22539628974,22539728617,99643,MPI_Waitall,118,118,,1,,,,,
22539653515,22539676486,22971,MPI_Isend,117,117,0,0,1,,2.097,,
22539678374,22539744678,66304,MPI_Waitall,117,117,,0,,,,,
22539729237,22539743585,14348,MPI_Waitall,118,118,,1,,,,,
22539745479,22539746407,928,MPI_Waitall,117,117,,0,,,,,
22539786214,22539787070,856,MPI_Irecv,118,118,0,1,0,,2.097,,
22539797035,22539797942,907,MPI_Irecv,117,117,0,0,1,,2.097,,
