Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
95.2,26975463943,8,3371932992.9,3372331934.0,3365046890,3381063494,4722526.3,other,MPI_Init_thread
2.6,733371888,8,91671486.0,66627141.5,54856861,149157479,43769020.2,other,MPI_Finalize
1.8,505422072,176,2871716.3,48745.0,434,139273450,16218050.3,start-wait,MPI_Waitall
0.3,76171035,24,3173793.1,28452.0,6467,20551925,6745895.9,collectives,MPI_Barrier
0.1,17092339,264,64743.7,7157.0,2914,2000031,314040.0,p2p,MPI_Isend
0.0,7844937,12,653744.8,146806.5,19334,1784961,796260.1,p2p,MPI_Recv
0.0,6537527,12,544793.9,10206.5,1775,1645891,793075.6,p2p,MPI_Send
0.0,1764327,264,6683.1,609.0,138,224020,30363.3,p2p,MPI_Irecv
