Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
83.6,4324172294,4,1081043073.5,1081189571.5,1078115722,1083677429,2696461.8,other,MPI_Init_thread
8.7,449915551,88,5112676.7,40781.5,415,206379629,30201865.9,start-wait,MPI_Waitall
6.9,355683558,4,88920889.5,93391218.0,53075705,115825417,30308586.4,other,MPI_Finalize
0.4,22653379,12,1887781.6,23083.5,7137,21902422,6303856.5,collectives,MPI_Barrier
0.2,9286790,88,105531.7,8220.5,3212,2239271,438091.1,p2p,MPI_Isend
0.1,3640820,4,910205.0,888435.5,161437,1702512,852778.8,p2p,MPI_Recv
0.1,3159471,4,789867.8,773741.5,6571,1605417,903039.0,p2p,MPI_Send
0.0,933197,88,10604.5,810.5,128,237140,42560.9,p2p,MPI_Irecv
