Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
365274706,3816048280,3450773574,MPI_Init_thread,119,119,,1,,,,,
365637804,3816032616,3450394812,MPI_Init_thread,118,118,,0,,,,,
365897273,3816008995,3450111722,MPI_Init_thread,121,121,,3,,,,,
366625792,3816033563,3449407771,MPI_Init_thread,123,123,,5,,,,,
367094645,3816032076,3448937431,MPI_Init_thread,122,122,,4,,,,,
367159790,3816069896,3448910106,MPI_Init_thread,120,120,,2,,,,,
368133110,3816060643,3447927533,MPI_Init_thread,124,124,,6,,,,,
370816207,3816126459,3445310252,MPI_Init_thread,131,131,,7,,,,,
3816494527,3818295131,1800604,MPI_Recv,123,123,0,5,1,,0.000,,
3816495844,3818153114,1657270,MPI_Send,119,119,0,1,5,,0.000,,
3816497780,3818203500,1705720,MPI_Send,121,121,0,3,7,,0.000,,
3816500430,3818306872,1806442,MPI_Recv,122,122,0,4,0,,0.000,,
3816511935,3818287461,1775526,MPI_Recv,131,131,0,7,3,,0.000,,
3816523173,3818232164,1708991,MPI_Send,120,120,0,2,6,,0.000,,
3816544336,3818270808,1726472,MPI_Recv,124,124,0,6,2,,0.000,,
3816574902,3818269545,1694643,MPI_Send,118,118,0,0,4,,0.000,,
3818154352,3818161149,6797,MPI_Send,119,119,0,1,3,,0.000,,
3818167992,3818339258,171266,MPI_Recv,119,119,0,1,0,,0.000,,
3818209688,3818243937,34249,MPI_Recv,121,121,0,3,1,,0.000,,
3818236794,3818323601,86807,MPI_Recv,120,120,0,2,0,,0.000,,
3818247299,3818328090,80791,MPI_Recv,121,121,0,3,2,,0.000,,
3818270958,3818280823,9865,MPI_Send,118,118,0,0,2,,0.000,,
3818272154,3818333005,60851,MPI_Recv,124,124,0,6,4,,0.000,,
3818281384,3818290528,9144,MPI_Send,118,118,0,0,1,,0.000,,
3818288555,3818321414,32859,MPI_Recv,131,131,0,7,5,,0.000,,
3818311479,3818321148,9669,MPI_Send,123,123,0,5,7,,0.000,,
3818321861,3818334565,12704,MPI_Recv,123,123,0,5,4,,0.000,,
3818322362,3818355983,33621,MPI_Recv,131,131,0,7,6,,0.000,,
3818324251,3818331839,7588,MPI_Send,122,122,0,4,6,,0.000,,
3818324810,3818327001,2191,MPI_Send,120,120,0,2,3,,0.000,,
3818332475,3818334156,1681,MPI_Send,122,122,0,4,5,,0.000,,
3818346918,3818355741,8823,MPI_Send,124,124,0,6,7,,0.000,,
23824529519,23824783880,254361,MPI_Irecv,121,121,0,3,7,,2.000,,
23824786130,23824800127,13997,MPI_Irecv,121,121,0,3,1,,2.000,,
23824800920,23824814768,13848,MPI_Irecv,121,121,0,3,2,,2.000,,
23824976924,23826933920,1956996,MPI_Isend,121,121,0,3,7,,2.000,,
23826937456,23826993896,56440,MPI_Isend,121,121,0,3,1,,2.000,,
23826994636,23827031285,36649,MPI_Isend,121,121,0,3,2,,2.000,,
23827090290,24041120496,214030206,MPI_Waitall,121,121,,3,,,,,
23836131954,23836337907,205953,MPI_Irecv,124,124,0,6,2,,2.000,,
23836339512,23836355911,16399,MPI_Irecv,124,124,0,6,4,,2.000,,
23836356712,23836369223,12511,MPI_Irecv,124,124,0,6,7,,2.000,,
23836548496,23838390599,1842103,MPI_Isend,124,124,0,6,2,,2.000,,
23838397231,23838455220,57989,MPI_Isend,124,124,0,6,4,,2.000,,
23838455989,23838492952,36963,MPI_Isend,124,124,0,6,7,,2.000,,
23838554961,24040244118,201689157,MPI_Waitall,124,124,,6,,,,,
23851208463,23851387057,178594,MPI_Irecv,119,119,0,1,5,,2.000,,
23851388517,23851402755,14238,MPI_Irecv,119,119,0,1,3,,2.000,,
23851403701,23851417049,13348,MPI_Irecv,119,119,0,1,0,,2.000,,
23851570080,23853319179,1749099,MPI_Isend,119,119,0,1,5,,2.000,,
23853322516,23853375908,53392,MPI_Isend,119,119,0,1,3,,2.000,,
23853376702,23853414412,37710,MPI_Isend,119,119,0,1,0,,2.000,,
23853475299,24049996297,196520998,MPI_Waitall,119,119,,1,,,,,
23995244217,23995519997,275780,MPI_Irecv,118,118,0,0,4,,2.000,,
23995522554,23995537414,14860,MPI_Irecv,118,118,0,0,2,,2.000,,
23995538284,23995553406,15122,MPI_Irecv,118,118,0,0,1,,2.000,,
23995757020,23997913751,2156731,MPI_Isend,118,118,0,0,4,,2.000,,
23997920925,23997983689,62764,MPI_Isend,118,118,0,0,2,,2.000,,
23997984721,23998030239,45518,MPI_Isend,118,118,0,0,1,,2.000,,
23998108187,24039464468,41356281,MPI_Waitall,118,118,,0,,,,,
24004175617,24004384948,209331,MPI_Irecv,122,122,0,4,0,,2.000,,
24004386748,24004404587,17839,MPI_Irecv,122,122,0,4,6,,2.000,,
24004406202,24004419581,13379,MPI_Irecv,122,122,0,4,5,,2.000,,
24004614687,24006738817,2124130,MPI_Isend,122,122,0,4,0,,2.000,,
24006742751,24006809362,66611,MPI_Isend,122,122,0,4,6,,2.000,,
24006810341,24006864462,54121,MPI_Isend,122,122,0,4,5,,2.000,,
24006932352,24055228000,48295648,MPI_Waitall,122,122,,4,,,,,
24013351672,24013562770,211098,MPI_Irecv,131,131,0,7,3,,2.000,,
24013564377,24013582530,18153,MPI_Irecv,131,131,0,7,5,,2.000,,
24013583890,24013601236,17346,MPI_Irecv,131,131,0,7,6,,2.000,,
24013787719,24017961759,4174040,MPI_Isend,131,131,0,7,3,,2.000,,
24017968622,24018027022,58400,MPI_Isend,131,131,0,7,5,,2.000,,
24018031277,24018084643,53366,MPI_Isend,131,131,0,7,6,,2.000,,
24018166629,24050962673,32796044,MPI_Waitall,131,131,,7,,,,,
24028655543,24028858108,202565,MPI_Irecv,120,120,0,2,6,,2.000,,
24028837562,24029028124,190562,MPI_Irecv,123,123,0,5,1,,2.000,,
24028859415,24028874166,14751,MPI_Irecv,120,120,0,2,0,,2.000,,
24028877777,24028887135,9358,MPI_Irecv,120,120,0,2,3,,2.000,,
24029029874,24029047161,17287,MPI_Irecv,123,123,0,5,7,,2.000,,
24029048294,24029063443,15149,MPI_Irecv,123,123,0,5,4,,2.000,,
24029070668,24031171051,2100383,MPI_Isend,120,120,0,2,6,,2.000,,
24029243925,24031321439,2077514,MPI_Isend,123,123,0,5,1,,2.000,,
24031175183,24031222065,46882,MPI_Isend,120,120,0,2,0,,2.000,,
24031222954,24031268735,45781,MPI_Isend,120,120,0,2,3,,2.000,,
24031327926,24031380130,52204,MPI_Isend,123,123,0,5,7,,2.000,,
24031332428,24048332766,17000338,MPI_Waitall,120,120,,2,,,,,
24031381390,24031433989,52599,MPI_Isend,123,123,0,5,4,,2.000,,
24031506583,24052732625,21226042,MPI_Waitall,123,123,,5,,,,,
24039468664,24048321213,8852549,MPI_Waitall,118,118,,0,,,,,
24040278188,24048316521,8038333,MPI_Waitall,124,124,,6,,,,,
24041151942,24048300686,7148744,MPI_Waitall,121,121,,3,,,,,
24048337522,24048342561,5039,MPI_Waitall,120,120,,2,,,,,
24048994766,24056088107,7093341,MPI_Barrier,124,124,,6,,,,,
24049037517,24056087816,7050299,MPI_Barrier,121,121,,3,,,,,
24049047677,24056087934,7040257,MPI_Barrier,118,118,,0,,,,,
24049079451,24056088660,7009209,MPI_Barrier,120,120,,2,,,,,
24050027285,24052659796,2632511,MPI_Waitall,119,119,,1,,,,,
24050968529,24052680939,1712410,MPI_Waitall,131,131,,7,,,,,
24052737431,24055219561,2482130,MPI_Waitall,123,123,,5,,,,,
