Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
391322666,3650630537,3259307871,MPI_Init_thread,120,120,,0,,,,,
391456641,3650687252,3259230611,MPI_Init_thread,121,121,,1,,,,,
394097323,3650706549,3256609226,MPI_Init_thread,123,123,,3,,,,,
395550927,3650782195,3255231268,MPI_Init_thread,122,122,,2,,,,,
397152345,3650715176,3253562831,MPI_Init_thread,124,124,,4,,,,,
399631201,3650708977,3251077776,MPI_Init_thread,125,125,,5,,,,,
401868484,3650666092,3248797608,MPI_Init_thread,126,126,,6,,,,,
408129670,3650673292,3242543622,MPI_Init_thread,133,133,,7,,,,,
3651168583,3652844205,1675622,MPI_Recv,125,125,0,5,1,,0.000,,
3651201899,3652673491,1471592,MPI_Send,123,123,0,3,7,,0.000,,
3651237865,3652946603,1708738,MPI_Recv,126,126,0,6,2,,0.000,,
3651241665,3652937603,1695938,MPI_Recv,124,124,0,4,0,,0.000,,
3651282925,3652765462,1482537,MPI_Send,121,121,0,1,5,,0.000,,
3651293204,3653033536,1740332,MPI_Recv,133,133,0,7,3,,0.000,,
3651310288,3652910404,1600116,MPI_Send,122,122,0,2,6,,0.000,,
3651328615,3652845983,1517368,MPI_Send,120,120,0,0,4,,0.000,,
3652679224,3652858371,179147,MPI_Recv,123,123,0,3,1,,0.000,,
3652766609,3652773526,6917,MPI_Send,121,121,0,1,3,,0.000,,
3652777986,3652961495,183509,MPI_Recv,121,121,0,1,0,,0.000,,
3652847251,3652855198,7947,MPI_Send,120,120,0,0,2,,0.000,,
3652855713,3652860337,4624,MPI_Send,120,120,0,0,1,,0.000,,
3652859350,3652992206,132856,MPI_Recv,123,123,0,3,2,,0.000,,
3652901058,3652907251,6193,MPI_Send,125,125,0,5,7,,0.000,,
3652907934,3652998931,90997,MPI_Recv,125,125,0,5,4,,0.000,,
3652917730,3652987973,70243,MPI_Recv,122,122,0,2,0,,0.000,,
3652947868,3652996564,48696,MPI_Recv,126,126,0,6,4,,0.000,,
3652989099,3652991319,2220,MPI_Send,122,122,0,2,3,,0.000,,
3652989715,3652996251,6536,MPI_Send,124,124,0,4,6,,0.000,,
3652996768,3652998048,1280,MPI_Send,124,124,0,4,5,,0.000,,
3653035277,3653036637,1360,MPI_Recv,133,133,0,7,5,,0.000,,
3653037111,3653077661,40550,MPI_Recv,133,133,0,7,6,,0.000,,
3653070191,3653076538,6347,MPI_Send,126,126,0,6,7,,0.000,,
141578288817,141578511549,222732,MPI_Irecv,120,120,0,0,4,,8.000,,
141578513761,141578523681,9920,MPI_Irecv,120,120,0,0,2,,8.000,,
141578524335,141578531203,6868,MPI_Irecv,120,120,0,0,1,,8.000,,
141578768511,141580617749,1849238,MPI_Isend,120,120,0,0,4,,8.000,,
141580620533,141580681513,60980,MPI_Isend,120,120,0,0,2,,8.000,,
141580682253,141580710430,28177,MPI_Isend,120,120,0,0,1,,8.000,,
141580819043,142293147304,712328261,MPI_Waitall,120,120,,0,,,,,
141603821983,141604033657,211674,MPI_Irecv,126,126,0,6,2,,8.000,,
141604037769,141604047433,9664,MPI_Irecv,126,126,0,6,4,,8.000,,
141604048059,141604053838,5779,MPI_Irecv,126,126,0,6,7,,8.000,,
141604267527,141606066964,1799437,MPI_Isend,126,126,0,6,2,,8.000,,
141606069760,141606111317,41557,MPI_Isend,126,126,0,6,4,,8.000,,
141606112040,141606134013,21973,MPI_Isend,126,126,0,6,7,,8.000,,
141606223845,142291237156,685013311,MPI_Waitall,126,126,,6,,,,,
141637834375,141638013721,179346,MPI_Irecv,121,121,0,1,5,,8.000,,
141638015059,141638024951,9892,MPI_Irecv,121,121,0,1,3,,8.000,,
141638025348,141638031081,5733,MPI_Irecv,121,121,0,1,0,,8.000,,
141638252711,141640008025,1755314,MPI_Isend,121,121,0,1,5,,8.000,,
141640011384,141640057131,45747,MPI_Isend,121,121,0,1,3,,8.000,,
141640057852,141640096140,38288,MPI_Isend,121,121,0,1,0,,8.000,,
141640187149,141675158080,34970931,MPI_Waitall,121,121,,1,,,,,
141659581556,141659758159,176603,MPI_Irecv,123,123,0,3,7,,8.000,,
141659759417,141659769435,10018,MPI_Irecv,123,123,0,3,1,,8.000,,
141659769786,141659784341,14555,MPI_Irecv,123,123,0,3,2,,8.000,,
141660016737,141661744259,1727522,MPI_Isend,123,123,0,3,7,,8.000,,
141661747350,141661777884,30534,MPI_Isend,123,123,0,3,1,,8.000,,
141661778337,141661815912,37575,MPI_Isend,123,123,0,3,2,,8.000,,
141661918301,142078321593,416403292,MPI_Waitall,123,123,,3,,,,,
141668959689,141669118030,158341,MPI_Irecv,125,125,0,5,1,,8.000,,
141669119468,141669128238,8770,MPI_Irecv,125,125,0,5,7,,8.000,,
141669128654,141669134319,5665,MPI_Irecv,125,125,0,5,4,,8.000,,
141669348915,141671123616,1774701,MPI_Isend,125,125,0,5,1,,8.000,,
141671126861,141671163393,36532,MPI_Isend,125,125,0,5,7,,8.000,,
141671164099,141671183720,19621,MPI_Isend,125,125,0,5,4,,8.000,,
141671280642,142297864188,626583546,MPI_Waitall,125,125,,5,,,,,
141675161823,141676159923,998100,MPI_Waitall,121,121,,1,,,,,
141677358156,142299122868,621764712,MPI_Barrier,121,121,,1,,,,,
142044932037,142045168981,236944,MPI_Irecv,122,122,0,2,6,,8.000,,
142045171487,142045178724,7237,MPI_Irecv,122,122,0,2,0,,8.000,,
142045182177,142045190518,8341,MPI_Irecv,122,122,0,2,3,,8.000,,
142045385474,142047138435,1752961,MPI_Isend,122,122,0,2,6,,8.000,,
142047142068,142047181804,39736,MPI_Isend,122,122,0,2,0,,8.000,,
142047182336,142047220540,38204,MPI_Isend,122,122,0,2,3,,8.000,,
142047342024,142061152914,13810890,MPI_Waitall,122,122,,2,,,,,
142061157213,142061996145,838932,MPI_Waitall,122,122,,2,,,,,
142063032047,142299122354,236090307,MPI_Barrier,122,122,,2,,,,,
142068763935,142068982232,218297,MPI_Irecv,133,133,0,7,3,,8.000,,
142068983891,142068993702,9811,MPI_Irecv,133,133,0,7,5,,8.000,,
142068994359,142069000959,6600,MPI_Irecv,133,133,0,7,6,,8.000,,
142069198648,142070981974,1783326,MPI_Isend,133,133,0,7,3,,8.000,,
142070985393,142071021276,35883,MPI_Isend,133,133,0,7,5,,8.000,,
142071021862,142071044558,22696,MPI_Isend,133,133,0,7,6,,8.000,,
142071147627,142082587675,11440048,MPI_Waitall,133,133,,7,,,,,
142078397370,142082543817,4146447,MPI_Waitall,123,123,,3,,,,,
142082591337,142085049643,2458306,MPI_Waitall,133,133,,7,,,,,
142084933440,142299125546,214192106,MPI_Barrier,123,123,,3,,,,,
142086075408,142299123624,213048216,MPI_Barrier,133,133,,7,,,,,
142281219848,142281456739,236891,MPI_Irecv,124,124,0,4,0,,8.000,,
142281458471,142281468178,9707,MPI_Irecv,124,124,0,4,6,,8.000,,
142281468831,142281474551,5720,MPI_Irecv,124,124,0,4,5,,8.000,,
142281690731,142283446208,1755477,MPI_Isend,124,124,0,4,0,,8.000,,
142283452623,142283498045,45422,MPI_Isend,124,124,0,4,6,,8.000,,
142283498983,142283527887,28904,MPI_Isend,124,124,0,4,5,,8.000,,
