Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
393870932,3823857882,3429986950,MPI_Init_thread,118,118,,0,,,,,
394076094,3823841464,3429765370,MPI_Init_thread,119,119,,1,,,,,
394269589,3823858407,3429588818,MPI_Init_thread,120,120,,2,,,,,
394870668,3823841865,3428971197,MPI_Init_thread,121,121,,3,,,,,
395059320,3823805033,3428745713,MPI_Init_thread,123,123,,5,,,,,
395312205,3823839860,3428527655,MPI_Init_thread,122,122,,4,,,,,
395339041,3823867400,3428528359,MPI_Init_thread,124,124,,6,,,,,
395617537,3823897068,3428279531,MPI_Init_thread,129,129,,7,,,,,
3824291138,3826122120,1830982,MPI_Recv,123,123,0,5,1,,0.000,,
3824318819,3826152319,1833500,MPI_Recv,124,124,0,6,2,,0.000,,
3824330903,3826045194,1714291,MPI_Send,121,121,0,3,7,,0.000,,
3824333306,3826120527,1787221,MPI_Recv,129,129,0,7,3,,0.000,,
3824351080,3826216535,1865455,MPI_Recv,122,122,0,4,0,,0.000,,
3824371313,3826112785,1741472,MPI_Send,120,120,0,2,6,,0.000,,
3824377780,3826080495,1702715,MPI_Send,119,119,0,1,5,,0.000,,
3824436265,3826172265,1736000,MPI_Send,118,118,0,0,4,,0.000,,
3826046904,3826142472,95568,MPI_Recv,121,121,0,3,1,,0.000,,
3826081712,3826092687,10975,MPI_Send,119,119,0,1,3,,0.000,,
3826102429,3826257035,154606,MPI_Recv,119,119,0,1,0,,0.000,,
3826121729,3826159732,38003,MPI_Recv,129,129,0,7,5,,0.000,,
3826127715,3826237283,109568,MPI_Recv,120,120,0,2,0,,0.000,,
3826143465,3826243887,100422,MPI_Recv,121,121,0,3,2,,0.000,,
3826150470,3826159163,8693,MPI_Send,123,123,0,5,7,,0.000,,
3826156143,3826248812,92669,MPI_Recv,124,124,0,6,4,,0.000,,
3826159865,3826251783,91918,MPI_Recv,123,123,0,5,4,,0.000,,
3826160562,3826282526,121964,MPI_Recv,129,129,0,7,6,,0.000,,
3826173424,3826183992,10568,MPI_Send,118,118,0,0,2,,0.000,,
3826185075,3826196668,11593,MPI_Send,118,118,0,0,1,,0.000,,
3826238733,3826241029,2296,MPI_Send,120,120,0,2,3,,0.000,,
3826238743,3826248236,9493,MPI_Send,122,122,0,4,6,,0.000,,
3826248826,3826250783,1957,MPI_Send,122,122,0,4,5,,0.000,,
3826273522,3826282327,8805,MPI_Send,124,124,0,6,7,,0.000,,
71360771691,71361092551,320860,MPI_Irecv,123,123,0,5,1,,4.500,,
71361095490,71361106494,11004,MPI_Irecv,123,123,0,5,7,,4.500,,
71361107315,71361114092,6777,MPI_Irecv,123,123,0,5,4,,4.500,,
71361253129,71367241191,5988062,MPI_Isend,123,123,0,5,1,,4.500,,
71367245898,71367297908,52010,MPI_Isend,123,123,0,5,7,,4.500,,
71367298691,71367330627,31936,MPI_Isend,123,123,0,5,4,,4.500,,
71367397807,71690648876,323251069,MPI_Waitall,123,123,,5,,,,,
71385061378,71385274114,212736,MPI_Irecv,121,121,0,3,7,,4.500,,
71385275982,71385289607,13625,MPI_Irecv,121,121,0,3,1,,4.500,,
71385293011,71385302841,9830,MPI_Irecv,121,121,0,3,2,,4.500,,
71385484345,71387453587,1969242,MPI_Isend,121,121,0,3,7,,4.500,,
71387457671,71387502180,44509,MPI_Isend,121,121,0,3,1,,4.500,,
71387503150,71387537570,34420,MPI_Isend,121,121,0,3,2,,4.500,,
71387596019,71733001614,345405595,MPI_Waitall,121,121,,3,,,,,
71391115811,71391319118,203307,MPI_Irecv,124,124,0,6,2,,4.500,,
71391320526,71391332264,11738,MPI_Irecv,124,124,0,6,4,,4.500,,
71391332987,71391344469,11482,MPI_Irecv,124,124,0,6,7,,4.500,,
71391482405,71393292603,1810198,MPI_Isend,124,124,0,6,2,,4.500,,
71393298542,71393336253,37711,MPI_Isend,124,124,0,6,4,,4.500,,
71393337104,71393372832,35728,MPI_Isend,124,124,0,6,7,,4.500,,
71393426423,71735047590,341621167,MPI_Waitall,124,124,,6,,,,,
71421937600,71422125289,187689,MPI_Irecv,119,119,0,1,5,,4.500,,
71422126671,71422139916,13245,MPI_Irecv,119,119,0,1,3,,4.500,,
71422140848,71422149713,8865,MPI_Irecv,119,119,0,1,0,,4.500,,
71422300466,71424120677,1820211,MPI_Isend,119,119,0,1,5,,4.500,,
71424124156,71424168274,44118,MPI_Isend,119,119,0,1,3,,4.500,,
71424169236,71424202575,33339,MPI_Isend,119,119,0,1,0,,4.500,,
71424253422,71642009963,217756541,MPI_Waitall,119,119,,1,,,,,
71629896208,71630235882,339674,MPI_Irecv,129,129,0,7,3,,4.500,,
71630237823,71630251540,13717,MPI_Irecv,129,129,0,7,5,,4.500,,
71630252251,71630258543,6292,MPI_Irecv,129,129,0,7,6,,4.500,,
71630416431,71632552700,2136269,MPI_Isend,129,129,0,7,3,,4.500,,
71630922667,71631127130,204463,MPI_Irecv,118,118,0,0,4,,4.500,,
71631131682,71631142423,10741,MPI_Irecv,118,118,0,0,2,,4.500,,
71631143082,71631148862,5780,MPI_Irecv,118,118,0,0,1,,4.500,,
71631331269,71633302455,1971186,MPI_Isend,118,118,0,0,4,,4.500,,
71632555896,71632620013,64117,MPI_Isend,129,129,0,7,5,,4.500,,
71632620938,71632657562,36624,MPI_Isend,129,129,0,7,6,,4.500,,
71632733406,71651336622,18603216,MPI_Waitall,129,129,,7,,,,,
71633305488,71633356351,50863,MPI_Isend,118,118,0,0,2,,4.500,,
71633357137,71633387217,30080,MPI_Isend,118,118,0,0,1,,4.500,,
71633446371,71734083984,100637613,MPI_Waitall,118,118,,0,,,,,
71642048203,71644202995,2154792,MPI_Waitall,119,119,,1,,,,,
71646253126,71742935427,96682301,MPI_Barrier,119,119,,1,,,,,
71651340620,71651345354,4734,MPI_Waitall,129,129,,7,,,,,
71652420771,71742937140,90516369,MPI_Barrier,129,129,,7,,,,,
71682346616,71682555480,208864,MPI_Irecv,122,122,0,4,0,,4.500,,
71682556730,71682566260,9530,MPI_Irecv,122,122,0,4,6,,4.500,,
71682566996,71682573189,6193,MPI_Irecv,122,122,0,4,5,,4.500,,
71682733048,71684807047,2073999,MPI_Isend,122,122,0,4,0,,4.500,,
71684810230,71684857209,46979,MPI_Isend,122,122,0,4,6,,4.500,,
71684857971,71684892937,34966,MPI_Isend,122,122,0,4,5,,4.500,,
71684967887,71698728283,13760396,MPI_Waitall,122,122,,4,,,,,
71690681024,71698704490,8023466,MPI_Waitall,123,123,,5,,,,,
71698732254,71698740502,8248,MPI_Waitall,122,122,,4,,,,,
71699807151,71742933756,43126605,MPI_Barrier,122,122,,4,,,,,
71700163017,71742935105,42772088,MPI_Barrier,123,123,,5,,,,,
71724542074,71724778642,236568,MPI_Irecv,120,120,0,2,6,,4.500,,
71724780035,71724789149,9114,MPI_Irecv,120,120,0,2,0,,4.500,,
71724789611,71724795315,5704,MPI_Irecv,120,120,0,2,3,,4.500,,
71724976049,71726816088,1840039,MPI_Isend,120,120,0,2,6,,4.500,,
71726819078,71726864091,45013,MPI_Isend,120,120,0,2,0,,4.500,,
71726864890,71726902369,37479,MPI_Isend,120,120,0,2,3,,4.500,,
71726960903,71741161717,14200814,MPI_Waitall,120,120,,2,,,,,
71733032777,71741141761,8108984,MPI_Waitall,121,121,,3,,,,,
71734115661,71741157354,7041693,MPI_Waitall,118,118,,0,,,,,
71735080100,71741154592,6074492,MPI_Waitall,124,124,,6,,,,,
71741167635,71741173582,5947,MPI_Waitall,120,120,,2,,,,,
71742572140,71742928096,355956,MPI_Barrier,120,120,,2,,,,,
71742641140,71742929490,288350,MPI_Barrier,124,124,,6,,,,,
71742807718,71742929617,121899,MPI_Barrier,118,118,,0,,,,,
71742873190,71742933671,60481,MPI_Barrier,121,121,,3,,,,,
71742937801,71742983372,45571,MPI_Barrier,121,121,,3,,,,,
71742937824,71742988602,50778,MPI_Barrier,124,124,,6,,,,,
71742937989,71742988567,50578,MPI_Barrier,120,120,,2,,,,,
71742938113,71743013415,75302,MPI_Barrier,118,118,,0,,,,,
71742939477,71743012705,73228,MPI_Barrier,122,122,,4,,,,,
71742940096,71742983429,43333,MPI_Barrier,123,123,,5,,,,,
71742968119,71742984060,15941,MPI_Barrier,119,119,,1,,,,,
71742968704,71742983074,14370,MPI_Barrier,129,129,,7,,,,,
71743002514,71743006352,3838,MPI_Irecv,121,121,0,3,7,,4.500,,
71743007427,71743008820,1393,MPI_Irecv,124,124,0,6,2,,4.500,,
71743007669,71743008348,679,MPI_Irecv,121,121,0,3,1,,4.500,,
71743009054,71743009609,555,MPI_Irecv,121,121,0,3,2,,4.500,,
71743009081,71743010511,1430,MPI_Irecv,123,123,0,5,1,,4.500,,
71743009885,71743010305,420,MPI_Irecv,124,124,0,6,4,,4.500,,
71743010784,71743011163,379,MPI_Irecv,124,124,0,6,7,,4.500,,
71743011243,71743011744,501,MPI_Irecv,123,123,0,5,7,,4.500,,
71743012379,71743012916,537,MPI_Irecv,123,123,0,5,4,,4.500,,
71743013353,71743018050,4697,MPI_Irecv,120,120,0,2,6,,4.500,,
71743017003,71743018252,1249,MPI_Irecv,129,129,0,7,3,,4.500,,
71743018906,71743019670,764,MPI_Irecv,129,129,0,7,5,,4.500,,
71743019039,71743019695,656,MPI_Irecv,120,120,0,2,0,,4.500,,
71743019973,71743020306,333,MPI_Irecv,120,120,0,2,3,,4.500,,
71743020470,71743021144,674,MPI_Irecv,129,129,0,7,6,,4.500,,
71743030164,71743031364,1200,MPI_Irecv,118,118,0,0,4,,4.500,,
71743031017,71743032312,1295,MPI_Irecv,122,122,0,4,0,,4.500,,
71743031975,71743032598,623,MPI_Irecv,118,118,0,0,2,,4.500,,
71743032797,71743033298,501,MPI_Irecv,122,122,0,4,6,,4.500,,
71743033106,71743034719,1613,MPI_Irecv,119,119,0,1,5,,4.500,,
71743033509,71743034194,685,MPI_Irecv,118,118,0,0,1,,4.500,,
71743033523,71743033938,415,MPI_Irecv,122,122,0,4,5,,4.500,,
71743035978,71743036584,606,MPI_Irecv,119,119,0,1,3,,4.500,,
71743037206,71743037888,682,MPI_Irecv,119,119,0,1,0,,4.500,,
71743087825,71743102777,14952,MPI_Isend,124,124,0,6,2,,4.500,,
71743094068,71743113454,19386,MPI_Isend,121,121,0,3,7,,4.500,,
71743100869,71743126876,26007,MPI_Isend,123,123,0,5,1,,4.500,,
71743103269,71743110822,7553,MPI_Isend,124,124,0,6,4,,4.500,,
71743111562,71743115618,4056,MPI_Isend,124,124,0,6,7,,4.500,,
71743114463,71743122837,8374,MPI_Isend,121,121,0,3,1,,4.500,,
71743115297,71743136037,20740,MPI_Isend,120,120,0,2,6,,4.500,,
71743116686,71743352711,236025,MPI_Waitall,124,124,,6,,,,,
71743123857,71743128480,4623,MPI_Isend,121,121,0,3,2,,4.500,,
71743124557,71743162718,38161,MPI_Isend,129,129,0,7,3,,4.500,,
71743125321,71743151815,26494,MPI_Isend,122,122,0,4,0,,4.500,,
