Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
298142538,1425681568,1127539030,MPI_Init_thread,118,118,,0,,,,,
298182432,1425761459,1127579027,MPI_Init_thread,119,119,,1,,,,,
302541614,1425684784,1123143170,MPI_Init_thread,121,121,,3,,,,,
303776329,1425665273,1121888944,MPI_Init_thread,120,120,,2,,,,,
1426135438,1428128204,1992766,MPI_Recv,120,120,0,2,0,,0.000,,
1426155848,1428423400,2267552,MPI_Recv,121,121,0,3,1,,0.000,,
1426212997,1428077109,1864112,MPI_Send,118,118,0,0,2,,0.000,,
1426221028,1428396712,2175684,MPI_Send,119,119,0,1,3,,0.000,,
1428078251,1428093830,15579,MPI_Send,118,118,0,0,1,,0.000,,
1428154042,1428179045,25003,MPI_Send,120,120,0,2,3,,0.000,,
1428407068,1428482536,75468,MPI_Recv,119,119,0,1,0,,0.000,,
1428428249,1428429698,1449,MPI_Recv,121,121,0,3,2,,0.000,,
8183230893,8183418614,187721,MPI_Irecv,121,121,0,3,1,,1.049,,
8183421003,8183432156,11153,MPI_Irecv,121,121,0,3,2,,1.049,,
8183557700,8185643629,2085929,MPI_Isend,121,121,0,3,1,,1.049,,
8185646894,8185683674,36780,MPI_Isend,121,121,0,3,2,,1.049,,
8185738886,8261530728,75791842,MPI_Waitall,121,121,,3,,,,,
8190668111,8190796729,128618,MPI_Irecv,119,119,0,1,3,,1.049,,
8190798527,8190809559,11032,MPI_Irecv,119,119,0,1,0,,1.049,,
8190937964,8192952684,2014720,MPI_Isend,119,119,0,1,3,,1.049,,
8192955363,8193000749,45386,MPI_Isend,119,119,0,1,0,,1.049,,
8193071581,8247574223,54502642,MPI_Waitall,119,119,,1,,,,,
8240913573,8241092164,178591,MPI_Irecv,118,118,0,0,2,,1.049,,
8241094286,8241106644,12358,MPI_Irecv,118,118,0,0,1,,1.049,,
8241243689,8243453700,2210011,MPI_Isend,118,118,0,0,2,,1.049,,
8243456639,8243503774,47135,MPI_Isend,118,118,0,0,1,,1.049,,
8243566642,8255377523,11810881,MPI_Waitall,118,118,,0,,,,,
8247579911,8248607472,1027561,MPI_Waitall,119,119,,1,,,,,
8248677946,8248825816,147870,MPI_Irecv,120,120,0,2,0,,1.049,,
8248829861,8248846874,17013,MPI_Irecv,120,120,0,2,3,,1.049,,
8248979499,8251338838,2359339,MPI_Isend,120,120,0,2,0,,1.049,,
8249876964,8263340379,13463415,MPI_Barrier,119,119,,1,,,,,
8251341718,8251390589,48871,MPI_Isend,120,120,0,2,3,,1.049,,
