Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
82.1,4371291545,4,1092822886.3,1092874803.0,1092344061,1093197878,354077.4,other,MPI_Init_thread
9.5,506861960,4,126715490.0,79745439.5,53053976,294317105,112459554.5,other,MPI_Finalize
6.0,320943231,12,26745269.3,101663.0,7992,135649951,48954024.0,collectives,MPI_Barrier
1.9,102547304,80,1281841.3,71056.0,427,17765551,3534228.6,start-wait,MPI_Waitall
0.3,15393131,80,192414.1,5417.5,2458,3926092,804823.3,p2p,MPI_Isend
0.1,3268896,4,817224.0,824288.0,1387,1618933,908898.5,p2p,MPI_Recv
0.1,3020725,4,755181.3,744562.0,9362,1522239,860747.9,p2p,MPI_Send
0.0,832090,80,10401.1,857.0,142,179770,34507.1,p2p,MPI_Irecv
