Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
47.6,4183889957,4,1045972489.3,1045984005.5,1045590865,1046331081,344831.8,other,MPI_Init_thread
37.2,3265074685,4,816268671.3,812225364.5,159126,1640464830,942040643.7,collectives,MPI_Allreduce
7.3,641441421,64,10022522.2,2818544.5,61784,73224017,16142176.4,start-wait,MPI_Waitall
4.8,420115466,4,105028866.5,101040228.5,73788276,144246733,29169242.0,other,MPI_Finalize
2.8,243323051,48,5069230.2,22882.5,1443,57252024,13813812.5,collectives,MPI_Barrier
0.3,23800706,128,185943.0,4533.5,1072,6753685,934925.5,p2p,MPI_Isend
0.1,8710432,128,68050.3,4187.5,161,357224,113815.6,p2p,MPI_Irecv
0.0,1302100,4,325525.0,328200.0,170527,475173,163846.5,p2p,MPI_Recv
0.0,22042,4,5510.5,3947.5,962,13185,5350.7,p2p,MPI_Send
