API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
9684562684,235357,,,9684791897,1600,235357,107,107,0,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
11593164472,152493,,,11593313954,1977074,2126556,107,107,0,cudaLaunchKernel,   8  128  255,  32    4    2,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11593322505,30327,11593352832,1947412,11595300244,380829,2358568,107,107,0,cudaLaunchKernel,   8  128  256,  32    4    2,"<unnamed>::step_kernel_boundary(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11595691529,10478,11595702007,2906,11595704913,1964818,1978202,107,107,0,cudaLaunchKernel,   8  128  255,  32    4    2,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11595709361,6683,11595716044,1954999,11597671043,380925,2342607,107,107,0,cudaLaunchKernel,   8  128  256,  32    4    2,"<unnamed>::step_kernel_boundary(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11598073596,7313,11598080909,3091,11598084000,1963570,1973974,107,107,0,cudaLaunchKernel,   8  128  255,  32    4    2,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11598082773,4158,11598086931,1961855,11600048786,381405,2347418,107,107,0,cudaLaunchKernel,   8  128  256,  32    4    2,"<unnamed>::step_kernel_boundary(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11600438600,9619,11600448219,2548,11600450767,1961234,1973401,107,107,0,cudaLaunchKernel,   8  128  255,  32    4    2,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11600450332,4258,11600454590,1958819,11602413409,380573,2343650,107,107,0,cudaLaunchKernel,   8  128  256,  32    4    2,"<unnamed>::step_kernel_boundary(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11602802324,8346,11602810670,3248,11602813918,1964594,1976188,107,107,0,cudaLaunchKernel,   8  128  255,  32    4    2,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11602817753,5660,11602823413,1956315,11604779728,380893,2342868,107,107,0,cudaLaunchKernel,   8  128  256,  32    4    2,"<unnamed>::step_kernel_boundary(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11605171407,18394,11605189801,2276,11605192077,1961490,1982160,107,107,0,cudaLaunchKernel,   8  128  255,  32    4    2,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11605192756,4499,11605197255,1957496,11607154751,381341,2343336,107,107,0,cudaLaunchKernel,   8  128  256,  32    4    2,"<unnamed>::step_kernel_boundary(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11607571909,14766,11607586675,1929,11607588604,1963378,1980073,107,107,0,cudaLaunchKernel,   8  128  255,  32    4    2,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11607590212,4559,11607594771,1958427,11609553198,380637,2343623,107,107,0,cudaLaunchKernel,   8  128  256,  32    4    2,"<unnamed>::step_kernel_boundary(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11609941292,8255,11609949547,3136,11609952683,1964210,1975601,107,107,0,cudaLaunchKernel,   8  128  255,  32    4    2,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
