Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
82.7,79407531,48,1654323.6,1653730.5,1649317,1661384,2942.9,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
14.3,13759754,48,286661.5,286591.5,285644,288257,622.3,"<unnamed>::step_kernel_boundary(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
1.1,1071592,48,22324.8,22288.5,21280,23489,519.5,"<unnamed>::unpack_face_z(const double *, double *, int, int, int, int, int)"
1.0,916364,48,19090.9,18768.5,18272,20864,783.1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
0.3,241408,48,5029.3,4800.0,4544,6624,528.5,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
0.2,222019,48,4625.4,4560.0,4000,5856,530.0,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
0.2,197828,48,4121.4,4128.0,3936,4320,89.8,"<unnamed>::unpack_face_x(const double *, double *, int, int, int, int, int)"
0.2,197729,48,4119.4,4128.0,3872,4352,106.6,"<unnamed>::unpack_face_y(const double *, double *, int, int, int, int, int)"
0.0,15167,8,1895.9,1888.0,1792,2016,61.1,<unnamed>::warmup_kernel(double *)
