Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
634449298,1680780379,1046331081,MPI_Init_thread,110,110,,3,,,,,
634592745,1680779527,1046186782,MPI_Init_thread,108,108,,1,,,,,
634999521,1680780750,1045781229,MPI_Init_thread,109,109,,2,,,,,
635191378,1680782243,1045590865,MPI_Init_thread,107,107,,0,,,,,
1681745052,1682220225,475173,MPI_Recv,110,110,0,3,1,,0.000,,
1681799463,1682258246,458783,MPI_Recv,109,109,0,2,0,,0.000,,
1682050830,1682055619,4789,MPI_Send,108,108,0,1,3,,0.000,,
1682058775,1682256392,197617,MPI_Recv,108,108,0,1,0,,0.000,,
1682079513,1682092698,13185,MPI_Send,107,107,0,0,2,,0.000,,
1682093279,1682094241,962,MPI_Send,107,107,0,0,1,,0.000,,
1682222429,1682392956,170527,MPI_Recv,110,110,0,3,2,,0.000,,
1682388748,1682391854,3106,MPI_Send,109,109,0,2,3,,0.000,,
13945756235,13995819957,50063722,MPI_Barrier,107,107,,0,,,,,
13961144844,13995821389,34676545,MPI_Barrier,110,110,,3,,,,,
13988523833,13995819165,7295332,MPI_Barrier,108,108,,1,,,,,
13995803667,13995817632,13965,MPI_Barrier,109,109,,2,,,,,
13995824295,13995842809,18514,MPI_Barrier,109,109,,2,,,,,
13995826439,13995835215,8776,MPI_Barrier,108,108,,1,,,,,
13995831879,13995835386,3507,MPI_Barrier,110,110,,3,,,,,
13995832160,13995876121,43961,MPI_Barrier,107,107,,0,,,,,
13995870101,13996010511,140410,MPI_Irecv,109,109,0,2,0,,2.359,,
13996017073,13996394175,377102,MPI_Isend,109,109,0,2,0,,2.359,,
13996085471,13996208610,123139,MPI_Irecv,108,108,0,1,3,,2.359,,
13996085952,13996199803,113851,MPI_Irecv,110,110,0,3,1,,2.359,,
13996113833,13996221364,107531,MPI_Irecv,107,107,0,0,2,,2.359,,
13996361233,13996728887,367654,MPI_Isend,108,108,0,1,3,,2.359,,
13996381080,13996753162,372082,MPI_Isend,107,107,0,0,2,,2.359,,
13996382232,13996761547,379315,MPI_Isend,110,110,0,3,1,,2.359,,
13996395497,13996408431,12934,MPI_Irecv,109,109,0,2,3,,2.359,,
13996409122,13996428017,18895,MPI_Isend,109,109,0,2,3,,2.359,,
13996442064,14003582599,7140535,MPI_Waitall,109,109,,2,,,,,
13996730480,13996749515,19035,MPI_Irecv,108,108,0,1,0,,2.359,,
13996750377,13996791954,41577,MPI_Isend,108,108,0,1,0,,2.359,,
13996754525,13996767198,12673,MPI_Irecv,107,107,0,0,1,,2.359,,
13996763481,13996777657,14176,MPI_Irecv,110,110,0,3,2,,2.359,,
13996767669,13996789780,22111,MPI_Isend,107,107,0,0,1,,2.359,,
13996778238,13996824985,46747,MPI_Isend,110,110,0,3,2,,2.359,,
13996970777,14004846327,7875550,MPI_Waitall,107,107,,0,,,,,
13996976377,14004846728,7870351,MPI_Waitall,108,108,,1,,,,,
13997014257,14004619526,7605269,MPI_Waitall,110,110,,3,,,,,
14291730741,14292006063,275322,MPI_Irecv,109,109,0,2,0,,2.359,,
14292008738,14292021903,13165,MPI_Isend,109,109,0,2,0,,2.359,,
14292022594,14292026400,3806,MPI_Irecv,109,109,0,2,3,,2.359,,
14292026991,14292031229,4238,MPI_Isend,109,109,0,2,3,,2.359,,
14292034866,14303871641,11836775,MPI_Waitall,109,109,,2,,,,,
14298957266,14299234130,276864,MPI_Irecv,107,107,0,0,2,,2.359,,
14299237857,14299252875,15018,MPI_Isend,107,107,0,0,2,,2.359,,
14299253647,14299256953,3306,MPI_Irecv,107,107,0,0,1,,2.359,,
14299257574,14299262363,4789,MPI_Isend,107,107,0,0,1,,2.359,,
14299266140,14317372891,18106751,MPI_Waitall,107,107,,0,,,,,
14302035027,14302348740,313713,MPI_Irecv,110,110,0,3,1,,2.359,,
14302352578,14302367295,14717,MPI_Isend,110,110,0,3,1,,2.359,,
14302368137,14302372064,3927,MPI_Irecv,110,110,0,3,2,,2.359,,
14302372274,14302376863,4589,MPI_Isend,110,110,0,3,2,,2.359,,
14302379668,14317140209,14760541,MPI_Waitall,110,110,,3,,,,,
14314216333,14314463993,247660,MPI_Irecv,108,108,0,1,3,,2.359,,
14314466307,14314483099,16792,MPI_Isend,108,108,0,1,3,,2.359,,
14314483760,14314489200,5440,MPI_Irecv,108,108,0,1,0,,2.359,,
14314489551,14314494139,4588,MPI_Isend,108,108,0,1,0,,2.359,,
14314497907,14317405983,2908076,MPI_Waitall,108,108,,1,,,,,
14576616008,14576900587,284579,MPI_Irecv,109,109,0,2,0,,2.359,,
14576903262,14576916207,12945,MPI_Isend,109,109,0,2,0,,2.359,,
14576916798,14576924531,7733,MPI_Irecv,109,109,0,2,3,,2.359,,
14576925042,14576930192,5150,MPI_Isend,109,109,0,2,3,,2.359,,
14576933819,14650157836,73224017,MPI_Waitall,109,109,,2,,,,,
14585754107,14586018798,264691,MPI_Irecv,110,110,0,3,1,,2.359,,
14586022265,14586032093,9828,MPI_Isend,110,110,0,3,1,,2.359,,
14586032544,14586036281,3737,MPI_Irecv,110,110,0,3,2,,2.359,,
14586036672,14586045358,8686,MPI_Isend,110,110,0,3,2,,2.359,,
14586048633,14630311741,44263108,MPI_Waitall,110,110,,3,,,,,
14628934210,14629204673,270463,MPI_Irecv,108,108,0,1,3,,2.359,,
14629207208,14629217708,10500,MPI_Isend,108,108,0,1,3,,2.359,,
14629218189,14629223077,4888,MPI_Irecv,108,108,0,1,0,,2.359,,
14629223287,14629228016,4729,MPI_Isend,108,108,0,1,0,,2.359,,
14629231413,14650357598,21126185,MPI_Waitall,108,108,,1,,,,,
14647363231,14647609468,246237,MPI_Irecv,107,107,0,0,2,,2.359,,
14647612664,14647627973,15309,MPI_Isend,107,107,0,0,2,,2.359,,
14647628684,14647633614,4930,MPI_Irecv,107,107,0,0,1,,2.359,,
14647633994,14647638393,4399,MPI_Isend,107,107,0,0,1,,2.359,,
14647641448,14650468775,2827327,MPI_Waitall,107,107,,0,,,,,
14920756173,14921088080,331907,MPI_Irecv,108,108,0,1,3,,2.359,,
14921090705,14921102878,12173,MPI_Isend,108,108,0,1,3,,2.359,,
14921103549,14921107587,4038,MPI_Irecv,108,108,0,1,0,,2.359,,
14921107917,14921112656,4739,MPI_Isend,108,108,0,1,0,,2.359,,
14921115852,14955507438,34391586,MPI_Waitall,108,108,,1,,,,,
14935167364,14935467673,300309,MPI_Irecv,110,110,0,3,1,,2.359,,
14935471079,14935484504,13425,MPI_Isend,110,110,0,3,1,,2.359,,
14935485175,14935490195,5020,MPI_Irecv,110,110,0,3,2,,2.359,,
14935490575,14935494513,3938,MPI_Isend,110,110,0,3,2,,2.359,,
14935497859,14979924269,44426410,MPI_Waitall,110,110,,3,,,,,
14953830299,14954168950,338651,MPI_Irecv,107,107,0,0,2,,2.359,,
14954172466,14954188475,16009,MPI_Isend,107,107,0,0,2,,2.359,,
14954189127,14954193274,4147,MPI_Irecv,107,107,0,0,1,,2.359,,
14954193665,14954198234,4569,MPI_Isend,107,107,0,0,1,,2.359,,
14954200959,14979721062,25520103,MPI_Waitall,107,107,,0,,,,,
14976891302,14977149952,258650,MPI_Irecv,109,109,0,2,0,,2.359,,
14977152557,14977165541,12984,MPI_Isend,109,109,0,2,0,,2.359,,
14977166152,14977174498,8346,MPI_Irecv,109,109,0,2,3,,2.359,,
14977175029,14977179978,4949,MPI_Isend,109,109,0,2,3,,2.359,,
14977183615,14980001423,2817808,MPI_Waitall,109,109,,2,,,,,
