Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
764173746,1684035881,919862135,MPI_Init_thread,107,107,,0,,,,,
9685356970,9685359705,2735,MPI_Barrier,107,107,,0,,,,,
9685370054,9685370746,692,MPI_Barrier,107,107,,0,,,,,
9685398396,9685399769,1373,MPI_Waitall,107,107,,0,,,,,
9841365794,9841547612,181818,MPI_Waitall,107,107,,0,,,,,
10006778036,10007014396,236360,MPI_Waitall,107,107,,0,,,,,
10165406640,10165585382,178742,MPI_Waitall,107,107,,0,,,,,
10319325681,10319509883,184202,MPI_Waitall,107,107,,0,,,,,
10484244305,10484426263,181958,MPI_Waitall,107,107,,0,,,,,
10642206841,10642383149,176308,MPI_Barrier,107,107,,0,,,,,
10642555019,10642556361,1342,MPI_Barrier,107,107,,0,,,,,
10642556772,10642557143,371,MPI_Barrier,107,107,,0,,,,,
10642559746,10642561099,1353,MPI_Waitall,107,107,,0,,,,,
10795562194,10795742960,180766,MPI_Waitall,107,107,,0,,,,,
10960787598,10961031782,244184,MPI_Waitall,107,107,,0,,,,,
11117836968,11118016862,179894,MPI_Waitall,107,107,,0,,,,,
11270754537,11270934412,179875,MPI_Waitall,107,107,,0,,,,,
11435590218,11435771675,181457,MPI_Waitall,107,107,,0,,,,,
11592603940,11592934775,330835,MPI_Barrier,107,107,,0,,,,,
11593006308,11593007180,872,MPI_Barrier,107,107,,0,,,,,
11593007521,11593007851,330,MPI_Barrier,107,107,,0,,,,,
11607543045,11607543966,921,MPI_Barrier,107,107,,0,,,,,
11607564104,11607564475,371,MPI_Barrier,107,107,,0,,,,,
11607564755,11607565056,301,MPI_Barrier,107,107,,0,,,,,
11621760658,11621761440,782,MPI_Barrier,107,107,,0,,,,,
11895163071,11895299134,136063,MPI_Allreduce,107,107,,0,,,,,
12409453599,12469022589,59568990,MPI_Finalize,107,107,,0,,,,,
