Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
92.9,38025306,20,1901265.3,1901486.0,1896718,1903118,1502.0,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double, bool)"
5.9,2404295,20,120214.8,120222.5,119007,121791,828.6,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double, bool)"
0.6,253087,20,12654.4,12544.0,11232,13888,622.6,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double, bool)"
0.6,251550,20,12577.5,12432.0,12160,13632,368.8,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double, bool)"
0.0,896,1,896.0,896.0,896,896,0.0,<unnamed>::warmup_kernel(double *)
