Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
388473002,3327896622,2939423620,MPI_Init_thread,121,121,,0,,,,,
389700804,3327796283,2938095479,MPI_Init_thread,122,122,,1,,,,,
390488133,3327939251,2937451118,MPI_Init_thread,123,123,,2,,,,,
394858519,3327811245,2932952726,MPI_Init_thread,124,124,,3,,,,,
398316343,3327908053,2929591710,MPI_Init_thread,125,125,,4,,,,,
400373325,3327796400,2927423075,MPI_Init_thread,126,126,,5,,,,,
405246492,3327871264,2922624772,MPI_Init_thread,133,133,,6,,,,,
408805274,3327849545,2919044271,MPI_Init_thread,137,137,,7,,,,,
3328362643,3328647786,285143,MPI_Recv,126,126,0,5,1,,0.000,,
3328418420,3328633300,214880,MPI_Recv,133,133,0,6,2,,0.000,,
3328418547,3328777305,358758,MPI_Recv,125,125,0,4,0,,0.000,,
3328435889,3328597434,161545,MPI_Recv,137,137,0,7,3,,0.000,,
3328453047,3328521114,68067,MPI_Send,124,124,0,3,7,,0.000,,
3328490348,3328548628,58280,MPI_Send,123,123,0,2,6,,0.000,,
3328503398,3328560860,57462,MPI_Send,122,122,0,1,5,,0.000,,
3328523143,3328647149,124006,MPI_Recv,124,124,0,3,1,,0.000,,
3328549744,3328779356,229612,MPI_Recv,123,123,0,2,0,,0.000,,
3328561642,3328568250,6608,MPI_Send,122,122,0,1,3,,0.000,,
3328569431,3328819910,250479,MPI_Recv,122,122,0,1,0,,0.000,,
3328598978,3328725053,126075,MPI_Recv,137,137,0,7,5,,0.000,,
3328618253,3328704339,86086,MPI_Send,121,121,0,0,4,,0.000,,
3328636284,3328864038,227754,MPI_Recv,133,133,0,6,4,,0.000,,
3328648594,3328803000,154406,MPI_Recv,124,124,0,3,2,,0.000,,
3328701085,3328716264,15179,MPI_Send,126,126,0,5,7,,0.000,,
3328705020,3328710603,5583,MPI_Send,121,121,0,0,2,,0.000,,
3328710969,3328716841,5872,MPI_Send,121,121,0,0,1,,0.000,,
3328716756,3328873248,156492,MPI_Recv,126,126,0,5,4,,0.000,,
3328726128,3328957219,231091,MPI_Recv,137,137,0,7,6,,0.000,,
3328780274,3328793201,12927,MPI_Send,123,123,0,2,3,,0.000,,
3328836008,3328855747,19739,MPI_Send,125,125,0,4,6,,0.000,,
3328856458,3328863232,6774,MPI_Send,125,125,0,4,5,,0.000,,
3328933684,3328950469,16785,MPI_Send,133,133,0,6,7,,0.000,,
210760560341,210760654026,93685,MPI_Irecv,126,126,0,5,1,,12.500,,
210760656118,210760676066,19948,MPI_Irecv,126,126,0,5,7,,12.500,,
210760676838,210760694704,17866,MPI_Irecv,126,126,0,5,4,,12.500,,
210761725627,210761834074,108447,MPI_Isend,126,126,0,5,1,,12.500,,
210761837230,210761875212,37982,MPI_Isend,126,126,0,5,7,,12.500,,
210761881297,210761898320,17023,MPI_Isend,126,126,0,5,4,,12.500,,
210761986105,212309678466,1547692361,MPI_Waitall,126,126,,5,,,,,
210809598332,210809683310,84978,MPI_Irecv,122,122,0,1,5,,12.500,,
210809684754,210809696705,11951,MPI_Irecv,122,122,0,1,3,,12.500,,
210809697234,210809712632,15398,MPI_Irecv,122,122,0,1,0,,12.500,,
210810729017,210810818926,89909,MPI_Isend,122,122,0,1,5,,12.500,,
210810819786,210810839588,19802,MPI_Isend,122,122,0,1,3,,12.500,,
210810845105,210810859106,14001,MPI_Isend,122,122,0,1,0,,12.500,,
210810932101,212468050993,1657118892,MPI_Waitall,122,122,,1,,,,,
210969015537,210969082284,66747,MPI_Irecv,124,124,0,3,7,,12.500,,
210969086699,210969104249,17550,MPI_Irecv,124,124,0,3,1,,12.500,,
210969104902,210969114577,9675,MPI_Irecv,124,124,0,3,2,,12.500,,
210970173484,210970265417,91933,MPI_Isend,124,124,0,3,7,,12.500,,
210970266147,210970283747,17600,MPI_Isend,124,124,0,3,1,,12.500,,
210970286981,210970304888,17907,MPI_Isend,124,124,0,3,2,,12.500,,
210970376761,212575656132,1605279371,MPI_Waitall,124,124,,3,,,,,
212212717510,212212841828,124318,MPI_Irecv,125,125,0,4,0,,12.500,,
