Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
70.5,26810110999,8,3351263874.9,3352575030.5,3341140756,3360971371,7801167.5,other,MPI_Init_thread
14.9,5659181398,80,70739767.5,206891.0,571,1757775209,315834893.5,start-wait,MPI_Waitall
12.3,4690076953,8,586259619.1,390271386.5,56580811,1923267522,635137725.5,other,MPI_Finalize
2.1,803781607,48,16745450.1,79714.0,2485,283195125,57939475.4,collectives,MPI_Barrier
0.1,24520749,120,204339.6,9110.0,2586,6254397,764701.8,p2p,MPI_Isend
0.0,7819495,12,651624.6,230731.0,46594,1745596,733120.3,p2p,MPI_Recv
0.0,6020456,12,501704.7,7791.5,2136,1512778,731501.0,p2p,MPI_Send
0.0,2224603,120,18538.4,760.0,139,277698,59709.9,p2p,MPI_Irecv
