Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
64.4,23446606771,8,2930825846.4,2931272218.0,2919044271,2939423620,7505733.0,other,MPI_Init_thread
17.1,6215419107,176,35314881.3,7351253.0,1465,1657118892,209066901.9,start-wait,MPI_Waitall
15.0,5447040394,8,680880049.3,408021837.0,48914038,2065585285,714889677.7,other,MPI_Finalize
3.5,1276895553,24,53203981.4,2225222.5,39482,441474927,111114758.3,collectives,MPI_Barrier
0.0,6987437,264,26467.6,14797.0,8580,188898,32210.6,p2p,MPI_Isend
0.0,4709700,264,17839.8,14615.5,8189,124318,15185.2,p2p,MPI_Irecv
0.0,2520241,12,210020.1,221317.0,124006,358758,69624.0,p2p,MPI_Recv
0.0,359362,12,29946.8,15982.0,5583,86086,28927.3,p2p,MPI_Send
