Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
483515857,1014173671,530657814,MPI_Init_thread,149,149,,0,,,,,
484179934,1014173810,529993876,MPI_Init_thread,150,150,,1,,,,,
1014635459,1014773076,137617,MPI_Recv,150,150,0,1,0,,0.000,,
1014696661,1014726737,30076,MPI_Send,149,149,0,0,1,,0.000,,
11109893722,11167434963,57541241,MPI_Barrier,149,149,,0,,,,,
11167248176,11167407924,159748,MPI_Barrier,150,150,,1,,,,,
11167424938,11167451968,27030,MPI_Barrier,150,150,,1,,,,,
11167444902,11167461913,17011,MPI_Barrier,149,149,,0,,,,,
11167530404,11167581720,51316,MPI_Irecv,150,150,0,1,0,,2.097,,
11167531446,11167581647,50201,MPI_Irecv,149,149,0,0,1,,2.097,,
11167602429,11167975514,373085,MPI_Isend,149,149,0,0,1,,2.097,,
11167602568,11167975649,373081,MPI_Isend,150,150,0,1,0,,2.097,,
11168018195,11189835026,21816831,MPI_Waitall,150,150,,1,,,,,
11168019251,11189459175,21439924,MPI_Waitall,149,149,,0,,,,,
11557812719,11557906469,93750,MPI_Irecv,149,149,0,0,1,,2.097,,
11557909346,11557924350,15004,MPI_Isend,149,149,0,0,1,,2.097,,
11557928512,11577635948,19707436,MPI_Waitall,149,149,,0,,,,,
11558620245,11558688969,68724,MPI_Irecv,150,150,0,1,0,,2.097,,
11558692792,11558705152,12360,MPI_Isend,150,150,0,1,0,,2.097,,
11558709747,11577768552,19058805,MPI_Waitall,150,150,,1,,,,,
11939738374,11939832677,94303,MPI_Irecv,149,149,0,0,1,,2.097,,
11939835779,11939851890,16111,MPI_Isend,149,149,0,0,1,,2.097,,
11939857930,11961080176,21222246,MPI_Waitall,149,149,,0,,,,,
11942005424,11942075168,69744,MPI_Irecv,150,150,0,1,0,,2.097,,
11942076547,11942088551,12004,MPI_Isend,150,150,0,1,0,,2.097,,
11942093086,11961060547,18967461,MPI_Waitall,150,150,,1,,,,,
12321271473,12321409352,137879,MPI_Irecv,149,149,0,0,1,,2.097,,
12321413159,12321428942,15783,MPI_Isend,149,149,0,0,1,,2.097,,
12321431960,12341524303,20092343,MPI_Waitall,149,149,,0,,,,,
12323281919,12323383584,101665,MPI_Irecv,150,150,0,1,0,,2.097,,
12323385578,12323400346,14768,MPI_Isend,150,150,0,1,0,,2.097,,
12323402807,12341735708,18332901,MPI_Waitall,150,150,,1,,,,,
12699057886,12699147354,89468,MPI_Irecv,149,149,0,0,1,,2.097,,
12699150458,12699170868,20410,MPI_Isend,149,149,0,0,1,,2.097,,
12699174429,12718856502,19682073,MPI_Waitall,149,149,,0,,,,,
12700578926,12700645446,66520,MPI_Irecv,150,150,0,1,0,,2.097,,
12700646960,12700657766,10806,MPI_Isend,150,150,0,1,0,,2.097,,
12700660470,12719056243,18395773,MPI_Waitall,150,150,,1,,,,,
13076508396,13076595530,87134,MPI_Irecv,149,149,0,0,1,,2.097,,
13076597804,13076611481,13677,MPI_Isend,149,149,0,0,1,,2.097,,
13076614747,13097126603,20511856,MPI_Waitall,149,149,,0,,,,,
13078485816,13078557346,71530,MPI_Irecv,150,150,0,1,0,,2.097,,
13078558999,13078567743,8744,MPI_Isend,150,150,0,1,0,,2.097,,
13078570239,13097066910,18496671,MPI_Waitall,150,150,,1,,,,,
13453569124,13453709616,140492,MPI_Irecv,149,149,0,0,1,,2.097,,
13453712984,13453734825,21841,MPI_Isend,149,149,0,0,1,,2.097,,
13453739931,13473313207,19573276,MPI_Waitall,149,149,,0,,,,,
13455081601,13455181036,99435,MPI_Irecv,150,150,0,1,0,,2.097,,
13455185320,13455196488,11168,MPI_Isend,150,150,0,1,0,,2.097,,
13455198995,13473612092,18413097,MPI_Waitall,150,150,,1,,,,,
13829350014,13829433213,83199,MPI_Irecv,149,149,0,0,1,,2.097,,
13829438900,13829458222,19322,MPI_Isend,149,149,0,0,1,,2.097,,
13829463803,13849067375,19603572,MPI_Waitall,149,149,,0,,,,,
13830790422,13830861867,71445,MPI_Irecv,150,150,0,1,0,,2.097,,
13830863427,13830883182,19755,MPI_Isend,150,150,0,1,0,,2.097,,
13830885538,13849235028,18349490,MPI_Waitall,150,150,,1,,,,,
14205383911,14205513664,129753,MPI_Irecv,149,149,0,0,1,,2.097,,
14205516526,14205533365,16839,MPI_Isend,149,149,0,0,1,,2.097,,
14205536476,14226099140,20562664,MPI_Waitall,149,149,,0,,,,,
14207364586,14207471224,106638,MPI_Irecv,150,150,0,1,0,,2.097,,
14207475045,14207484020,8975,MPI_Isend,150,150,0,1,0,,2.097,,
14207488471,14226166901,18678430,MPI_Waitall,150,150,,1,,,,,
14597723705,14597802297,78592,MPI_Irecv,149,149,0,0,1,,2.097,,
14597807015,14597820743,13728,MPI_Isend,149,149,0,0,1,,2.097,,
14597826032,14619819332,21993300,MPI_Waitall,149,149,,0,,,,,
14600968684,14601030879,62195,MPI_Irecv,150,150,0,1,0,,2.097,,
14601032385,14601045226,12841,MPI_Isend,150,150,0,1,0,,2.097,,
14601047844,14620191338,19143494,MPI_Waitall,150,150,,1,,,,,
14996091985,14999128384,3036399,MPI_Barrier,149,149,,0,,,,,
14999102786,14999133094,30308,MPI_Barrier,150,150,,1,,,,,
15329179427,15382935293,53755866,MPI_Finalize,150,150,,1,,,,,
15329641761,15382815762,53174001,MPI_Finalize,149,149,,0,,,,,
