Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
58.0,4178872951,4,1044718237.8,1044668940.0,1043359818,1046175253,1510169.1,other,MPI_Init_thread
26.8,1930501328,88,21937515.1,74409.0,228,966284114,142297264.0,start-wait,MPI_Waitall
14.8,1066763228,4,266690807.0,266679443.0,51842386,481561956,245771085.4,other,MPI_Finalize
0.2,14076263,12,1173021.9,10746.0,2432,12505139,3587856.6,collectives,MPI_Barrier
0.1,6974367,88,79254.2,3883.5,2326,1672054,326350.1,p2p,MPI_Isend
0.0,2992753,4,748188.3,775354.5,3568,1438476,792050.4,p2p,MPI_Recv
0.0,2681192,4,670298.0,666747.0,6011,1341687,766983.7,p2p,MPI_Send
0.0,533998,88,6068.2,348.5,125,146207,25076.9,p2p,MPI_Irecv
