Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
110543487473,110543487820,347,MPI_Waitall,118,118,,1,,,,,
110543513044,110543513340,296,MPI_Irecv,118,118,0,1,3,,9.000,,
110543513520,110543513645,125,MPI_Irecv,118,118,0,1,0,,9.000,,
110543515511,110543515780,269,MPI_Irecv,119,119,0,2,0,,9.000,,
110543515985,110543516119,134,MPI_Irecv,119,119,0,2,3,,9.000,,
110543516950,110543517359,409,MPI_Irecv,120,120,0,3,1,,9.000,,
110543517524,110543517689,165,MPI_Irecv,120,120,0,3,2,,9.000,,
110556299541,110556303622,4081,MPI_Isend,117,117,0,0,2,,9.000,,
110556303860,110556307182,3322,MPI_Isend,117,117,0,0,1,,9.000,,
110556307753,110556429065,121312,MPI_Waitall,117,117,,0,,,,,
110556328868,110556333294,4426,MPI_Isend,118,118,0,1,3,,9.000,,
110556333791,110556336591,2800,MPI_Isend,118,118,0,1,0,,9.000,,
110556337173,110556442833,105660,MPI_Waitall,118,118,,1,,,,,
110556341816,110556345300,3484,MPI_Isend,119,119,0,2,0,,9.000,,
110556343045,110556346426,3381,MPI_Isend,120,120,0,3,1,,9.000,,
110556345748,110556348221,2473,MPI_Isend,119,119,0,2,3,,9.000,,
110556346703,110556349343,2640,MPI_Isend,120,120,0,3,2,,9.000,,
110556348464,110556449256,100792,MPI_Waitall,119,119,,2,,,,,
110556349757,110556442912,93155,MPI_Waitall,120,120,,3,,,,,
110556429494,110556430045,551,MPI_Waitall,117,117,,0,,,,,
110556443130,110556443678,548,MPI_Waitall,118,118,,1,,,,,
110556443289,110556449191,5902,MPI_Waitall,120,120,,3,,,,,
110556449617,110556450182,565,MPI_Waitall,119,119,,2,,,,,
110556454941,110556455269,328,MPI_Irecv,117,117,0,0,2,,9.000,,
110556455492,110556455627,135,MPI_Irecv,117,117,0,0,1,,9.000,,
110556471742,110556472362,620,MPI_Irecv,118,118,0,1,3,,9.000,,
110556473001,110556473313,312,MPI_Irecv,118,118,0,1,0,,9.000,,
110556479243,110556479563,320,MPI_Irecv,120,120,0,3,1,,9.000,,
110556479507,110556479874,367,MPI_Irecv,119,119,0,2,0,,9.000,,
110556479737,110556479870,133,MPI_Irecv,120,120,0,3,2,,9.000,,
110556480284,110556480592,308,MPI_Irecv,119,119,0,2,3,,9.000,,
110569284454,110569287907,3453,MPI_Isend,117,117,0,0,2,,9.000,,
110569288104,110569291183,3079,MPI_Isend,117,117,0,0,1,,9.000,,
110569291737,110569420301,128564,MPI_Waitall,117,117,,0,,,,,
110569298912,110569303487,4575,MPI_Isend,118,118,0,1,3,,9.000,,
110569301358,110569304600,3242,MPI_Isend,120,120,0,3,1,,9.000,,
110569303682,110569307304,3622,MPI_Isend,118,118,0,1,0,,9.000,,
110569304815,110569307281,2466,MPI_Isend,120,120,0,3,2,,9.000,,
110569307275,110569310885,3610,MPI_Isend,119,119,0,2,0,,9.000,,
110569307678,110569417369,109691,MPI_Waitall,118,118,,1,,,,,
110569307788,110569420486,112698,MPI_Waitall,120,120,,3,,,,,
110569311235,110569314142,2907,MPI_Isend,119,119,0,2,3,,9.000,,
110569314375,110569420454,106079,MPI_Waitall,119,119,,2,,,,,
