Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
82.8,3805984732,4,951496183.0,951415816.5,946200627,956952472,5159752.5,other,MPI_Init_thread
10.6,486398018,4,121599504.5,112519371.0,54489189,206870087,76764733.0,other,MPI_Finalize
5.9,273311082,88,3105807.8,38363.0,551,131812610,19324766.5,start-wait,MPI_Waitall
0.3,13304722,88,151190.0,6047.0,3536,3882532,664335.7,p2p,MPI_Isend
0.2,7403674,4,1850918.5,1832396.0,146166,3592716,1944962.5,p2p,MPI_Recv
0.2,6905082,4,1726270.5,1715010.0,5029,3470033,1976544.8,p2p,MPI_Send
0.1,3124091,12,260340.9,22031.5,2355,1550394,550553.3,collectives,MPI_Barrier
0.0,780909,88,8874.0,676.5,150,186703,35676.0,p2p,MPI_Irecv
