Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
560441257,2916756041,2356314784,MPI_Init_thread,120,120,,0,,,,,
561655446,2917386931,2355731485,MPI_Init_thread,121,121,,1,,,,,
564492267,2916805654,2352313387,MPI_Init_thread,122,122,,2,,,,,
568691537,2916767763,2348076226,MPI_Init_thread,123,123,,3,,,,,
574470957,2916784845,2342313888,MPI_Init_thread,124,124,,4,,,,,
578404276,2916694956,2338290680,MPI_Init_thread,125,125,,5,,,,,
582506994,2916790336,2334283342,MPI_Init_thread,126,126,,6,,,,,
587928920,2916829559,2328900639,MPI_Init_thread,132,132,,7,,,,,
2917552203,2925634707,8082504,MPI_Recv,125,125,0,5,1,,0.000,,
2917607778,2921558459,3950681,MPI_Recv,126,126,0,6,2,,0.000,,
2917637103,2921521669,3884566,MPI_Recv,132,132,0,7,3,,0.000,,
2917670235,2921628981,3958746,MPI_Recv,124,124,0,4,0,,0.000,,
2917729838,2921359894,3630056,MPI_Send,122,122,0,2,6,,0.000,,
2917755706,2921292247,3536541,MPI_Send,123,123,0,3,7,,0.000,,
2917890231,2921397545,3507314,MPI_Send,120,120,0,0,4,,0.000,,
2921089004,2925484764,4395760,MPI_Send,121,121,0,1,5,,0.000,,
2921302717,2925648002,4345285,MPI_Recv,123,123,0,3,1,,0.000,,
2921371026,2921617690,246664,MPI_Recv,122,122,0,2,0,,0.000,,
2921398888,2921410349,11461,MPI_Send,120,120,0,0,2,,0.000,,
2921410910,2921421641,10731,MPI_Send,120,120,0,0,1,,0.000,,
2921523392,2925783247,4259855,MPI_Recv,132,132,0,7,5,,0.000,,
2921560393,2921782862,222469,MPI_Recv,126,126,0,6,4,,0.000,,
2921618622,2921631837,13215,MPI_Send,122,122,0,2,3,,0.000,,
2921774496,2921782241,7745,MPI_Send,124,124,0,4,6,,0.000,,
2921782842,2921817958,35116,MPI_Send,124,124,0,4,5,,0.000,,
2921951621,2921957291,5670,MPI_Send,126,126,0,6,7,,0.000,,
2925485646,2925487349,1703,MPI_Send,121,121,0,1,3,,0.000,,
2925498490,2926111076,612586,MPI_Recv,121,121,0,1,0,,0.000,,
