Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
82.4,18756224431,8,2344528053.9,2345195057.0,2328900639,2356314784,10216390.1,other,MPI_Init_thread
10.8,2465764394,176,14010025.0,6692367.5,601,377600520,42488977.2,start-wait,MPI_Waitall
4.7,1071722361,8,133965295.1,96384054.5,59870912,254570785,74527667.8,other,MPI_Finalize
1.6,375653607,24,15652233.6,2442216.5,16552,85660555,23343917.9,collectives,MPI_Barrier
0.2,50219176,264,190224.2,5906.5,3507,17870295,1337849.1,p2p,MPI_Isend
0.1,29566171,12,2463847.6,2248576.0,881,8082504,2634788.3,p2p,MPI_Recv
0.1,15161844,12,1263487.0,12338.0,1703,4395760,1862388.1,p2p,MPI_Send
0.0,3589641,264,13597.1,1152.5,211,404132,51889.0,p2p,MPI_Irecv
