Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
67.5,18957009270,8,2369626158.8,2369638063.0,2354999717,2381790378,10220262.0,other,MPI_Init_thread
18.1,5085200829,176,28893186.5,10070678.5,861,1255446004,139685878.6,start-wait,MPI_Waitall
9.5,2668563150,8,333570393.8,103186023.0,60247125,998327840,363243946.6,other,MPI_Finalize
4.6,1291339935,24,53805830.6,1264064.0,4348,395268920,112398392.9,collectives,MPI_Barrier
0.1,38162211,264,144553.8,5470.0,3236,12482207,924907.9,p2p,MPI_Isend
0.1,17585293,12,1465441.1,344269.5,3877,4155770,1872023.2,p2p,MPI_Recv
0.1,14563517,12,1213626.4,8972.0,1103,3805399,1784586.1,p2p,MPI_Send
0.0,3384862,264,12821.4,1127.0,221,350972,46419.2,p2p,MPI_Irecv
