Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
569288913,2909347932,2340059019,MPI_Init_thread,121,121,,1,,,,,
569526863,2909284533,2339757670,MPI_Init_thread,120,120,,0,,,,,
576653805,2909391495,2332737690,MPI_Init_thread,122,122,,2,,,,,
576773481,2909228256,2332454775,MPI_Init_thread,123,123,,3,,,,,
585197779,2909245188,2324047409,MPI_Init_thread,124,124,,4,,,,,
587466358,2909336621,2321870263,MPI_Init_thread,125,125,,5,,,,,
593589898,2909359644,2315769746,MPI_Init_thread,126,126,,6,,,,,
598842695,2909277429,2310434734,MPI_Init_thread,133,133,,7,,,,,
2910074933,2914039781,3964848,MPI_Recv,133,133,0,7,3,,0.000,,
2910075965,2914186799,4110834,MPI_Recv,124,124,0,4,0,,0.000,,
2910132072,2914198471,4066399,MPI_Recv,125,125,0,5,1,,0.000,,
2910176755,2914392056,4215301,MPI_Recv,126,126,0,6,2,,0.000,,
2910232641,2913826850,3594209,MPI_Send,123,123,0,3,7,,0.000,,
2910346436,2913973867,3627431,MPI_Send,121,121,0,1,5,,0.000,,
2910379918,2913991300,3611382,MPI_Send,120,120,0,0,4,,0.000,,
2910440483,2914200856,3760373,MPI_Send,122,122,0,2,6,,0.000,,
2913829515,2914089696,260181,MPI_Recv,123,123,0,3,1,,0.000,,
2913975019,2913986310,11291,MPI_Send,121,121,0,1,3,,0.000,,
2913992302,2914005647,13345,MPI_Send,120,120,0,0,2,,0.000,,
2913997743,2914237875,240132,MPI_Recv,121,121,0,1,0,,0.000,,
2914005978,2914016017,10039,MPI_Send,120,120,0,0,1,,0.000,,
2914041705,2914336982,295277,MPI_Recv,133,133,0,7,5,,0.000,,
2914090688,2914486234,395546,MPI_Recv,123,123,0,3,2,,0.000,,
2914204953,2914482837,277884,MPI_Recv,122,122,0,2,0,,0.000,,
2914312816,2914319239,6423,MPI_Send,124,124,0,4,6,,0.000,,
2914319629,2914320591,962,MPI_Send,124,124,0,4,5,,0.000,,
2914327053,2914333285,6232,MPI_Send,125,125,0,5,7,,0.000,,
2914333816,2914337613,3797,MPI_Recv,125,125,0,5,4,,0.000,,
2914337513,2914554742,217229,MPI_Recv,133,133,0,7,6,,0.000,,
2914393659,2914398578,4919,MPI_Recv,126,126,0,6,4,,0.000,,
2914483769,2914485552,1783,MPI_Send,122,122,0,2,3,,0.000,,
2914549542,2914554692,5150,MPI_Send,126,126,0,6,7,,0.000,,
5985156956,5985465487,308531,MPI_Irecv,120,120,0,0,4,,0.524,,
5985467983,5985477070,9087,MPI_Irecv,120,120,0,0,2,,0.524,,
5985477862,5985482661,4799,MPI_Irecv,120,120,0,0,1,,0.524,,
5985803295,6002455954,16652659,MPI_Isend,120,120,0,0,4,,0.524,,
6002459160,6002510145,50985,MPI_Isend,120,120,0,0,2,,0.524,,
6002511317,6002548037,36720,MPI_Isend,120,120,0,0,1,,0.524,,
6002563787,6107683904,105120117,MPI_Waitall,120,120,,0,,,,,
6002833496,6003158388,324892,MPI_Irecv,126,126,0,6,2,,0.524,,
6003161905,6003171523,9618,MPI_Irecv,126,126,0,6,4,,0.524,,
6003172264,6003179038,6774,MPI_Irecv,126,126,0,6,7,,0.524,,
6003500584,6006364495,2863911,MPI_Isend,126,126,0,6,2,,0.524,,
6006367511,6006428386,60875,MPI_Isend,126,126,0,6,4,,0.524,,
6006429398,6006472499,43101,MPI_Isend,126,126,0,6,7,,0.524,,
