Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
601736671,2983527049,2381790378,MPI_Init_thread,121,121,,1,,,,,
602175720,2983551054,2381375334,MPI_Init_thread,120,120,,0,,,,,
605871041,2983469290,2377598249,MPI_Init_thread,122,122,,2,,,,,
611604397,2983588045,2371983648,MPI_Init_thread,123,123,,3,,,,,
616349608,2983642086,2367292478,MPI_Init_thread,124,124,,4,,,,,
620702620,2983601199,2362898579,MPI_Init_thread,125,125,,5,,,,,
624483143,2983554030,2359070887,MPI_Init_thread,126,126,,6,,,,,
628478109,2983477826,2354999717,MPI_Init_thread,130,130,,7,,,,,
2984301089,2988314160,4013071,MPI_Recv,130,130,0,7,3,,0.000,,
2984379016,2988534786,4155770,MPI_Recv,125,125,0,5,1,,0.000,,
2984435032,2988285876,3850844,MPI_Recv,126,126,0,6,2,,0.000,,
2984454859,2988078696,3623837,MPI_Send,122,122,0,2,6,,0.000,,
2984508371,2988460606,3952235,MPI_Recv,124,124,0,4,0,,0.000,,
2984525242,2988330641,3805399,MPI_Send,121,121,0,1,5,,0.000,,
2984565788,2988116918,3551130,MPI_Send,123,123,0,3,7,,0.000,,
2984583051,2988116137,3533086,MPI_Send,120,120,0,0,4,,0.000,,
2988082002,2988369334,287332,MPI_Recv,122,122,0,2,0,,0.000,,
2988117990,2988130133,12143,MPI_Send,120,120,0,0,2,,0.000,,
2988119203,2988489922,370719,MPI_Recv,123,123,0,3,1,,0.000,,
2988130504,2988137958,7454,MPI_Send,120,120,0,0,1,,0.000,,
2988288211,2988609137,320926,MPI_Recv,126,126,0,6,4,,0.000,,
2988316435,2988684048,367613,MPI_Recv,130,130,0,7,5,,0.000,,
2988332615,2988343105,10490,MPI_Send,121,121,0,1,3,,0.000,,
2988344427,2988514999,170572,MPI_Recv,121,121,0,1,0,,0.000,,
2988370256,2988372169,1913,MPI_Send,122,122,0,2,3,,0.000,,
2988491134,2988495011,3877,MPI_Recv,123,123,0,3,2,,0.000,,
2988601602,2988608054,6452,MPI_Send,124,124,0,4,6,,0.000,,
2988608565,2988609668,1103,MPI_Send,124,124,0,4,5,,0.000,,
2988678317,2988683447,5130,MPI_Send,125,125,0,5,7,,0.000,,
2988683918,2988687835,3917,MPI_Recv,125,125,0,5,4,,0.000,,
2988684519,2988772936,88417,MPI_Recv,130,130,0,7,6,,0.000,,
