Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
91.3,18585172043,8,2323146505.4,2325080164.5,2305372670,2336670911,11971593.3,other,MPI_Init_thread
4.9,1000349829,176,5683805.8,5025062.5,892,69492039,8347714.2,start-wait,MPI_Waitall
2.6,525532786,8,65691598.3,66960243.5,59197001,75800738,5605628.6,other,MPI_Finalize
0.8,160230697,24,6676279.0,578065.0,3176,27297895,9232794.5,collectives,MPI_Barrier
0.2,40954147,264,155129.3,5720.5,3136,14017858,1032060.2,p2p,MPI_Isend
0.1,17188175,12,1432347.9,159711.5,862,4223235,1962999.5,p2p,MPI_Recv
0.1,14915633,12,1242969.4,11898.0,841,3799346,1826519.9,p2p,MPI_Send
0.0,3056704,264,11578.4,1122.0,181,349810,40596.2,p2p,MPI_Irecv
