Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
430304952,1114183125,683878173,MPI_Init_thread,119,119,,1,,,,,
433728457,1114218671,680490214,MPI_Init_thread,118,118,,0,,,,,
1114626580,1118534330,3907750,MPI_Recv,119,119,0,1,0,,0.000,,
1114844471,1120605506,5761035,MPI_Send,118,118,0,0,1,,0.000,,
81916502503,81916653848,151345,MPI_Irecv,119,119,0,1,0,,8.000,,
81916853755,81919446485,2592730,MPI_Isend,119,119,0,1,0,,8.000,,
81919509023,82425636745,506127722,MPI_Waitall,119,119,,1,,,,,
82306897581,82307025302,127721,MPI_Irecv,118,118,0,0,1,,8.000,,
82307218747,82405446240,98227493,MPI_Isend,118,118,0,0,1,,8.000,,
82405541099,82426044285,20503186,MPI_Waitall,118,118,,0,,,,,
82425658107,82426027593,369486,MPI_Waitall,119,119,,1,,,,,
82426088628,82426092525,3897,MPI_Waitall,118,118,,0,,,,,
82427157263,82427367730,210467,MPI_Barrier,119,119,,1,,,,,
82427338726,82427369233,30507,MPI_Barrier,118,118,,0,,,,,
82427372168,82427375685,3517,MPI_Barrier,119,119,,1,,,,,
82427374603,82427375725,1122,MPI_Barrier,118,118,,0,,,,,
82427395884,82427397336,1452,MPI_Irecv,118,118,0,0,1,,8.000,,
82427413186,82427413827,641,MPI_Irecv,119,119,0,1,0,,8.000,,
82427508967,82427534395,25428,MPI_Isend,118,118,0,0,1,,8.000,,
82427523073,82427536719,13646,MPI_Isend,119,119,0,1,0,,8.000,,
82427535346,82427620447,85101,MPI_Waitall,118,118,,0,,,,,
82427537691,82427623252,85561,MPI_Waitall,119,119,,1,,,,,
82427620958,82427622521,1563,MPI_Waitall,118,118,,0,,,,,
82427623643,82427624845,1202,MPI_Waitall,119,119,,1,,,,,
82427650904,82427651746,842,MPI_Irecv,118,118,0,0,1,,8.000,,
82427654601,82427655272,671,MPI_Irecv,119,119,0,1,0,,8.000,,
82455811941,82455819075,7134,MPI_Isend,119,119,0,1,0,,8.000,,
82455814977,82455846257,31280,MPI_Isend,118,118,0,0,1,,8.000,,
82455819806,82455953659,133853,MPI_Waitall,119,119,,1,,,,,
82455848701,82455960702,112001,MPI_Waitall,118,118,,0,,,,,
82455954020,82455959120,5100,MPI_Waitall,119,119,,1,,,,,
82455961785,82455962616,831,MPI_Waitall,118,118,,0,,,,,
82455987633,82455988314,681,MPI_Irecv,119,119,0,1,0,,8.000,,
82456012229,82456013371,1142,MPI_Irecv,118,118,0,0,1,,8.000,,
82460517656,82460551250,33594,MPI_Isend,118,118,0,0,1,,8.000,,
82460554326,82470888063,10333737,MPI_Waitall,118,118,,0,,,,,
82470765351,82470771764,6413,MPI_Isend,119,119,0,1,0,,8.000,,
82470772436,82470879668,107232,MPI_Waitall,119,119,,1,,,,,
82470879968,82470885559,5591,MPI_Waitall,119,119,,1,,,,,
82470890077,82470891179,1102,MPI_Waitall,118,118,,0,,,,,
82470910976,82470911588,612,MPI_Irecv,119,119,0,1,0,,8.000,,
82470944630,82470946082,1452,MPI_Irecv,118,118,0,0,1,,8.000,,
82485702641,82485709884,7243,MPI_Isend,119,119,0,1,0,,8.000,,
82485710786,82486656219,945433,MPI_Waitall,119,119,,1,,,,,
82486518169,82486549278,31109,MPI_Isend,118,118,0,0,1,,8.000,,
82486551502,82486662371,110869,MPI_Waitall,118,118,,0,,,,,
82486656740,82486660497,3757,MPI_Waitall,119,119,,1,,,,,
82486662932,82486664054,1122,MPI_Waitall,118,118,,0,,,,,
82486689132,82486689893,761,MPI_Irecv,119,119,0,1,0,,8.000,,
82486715191,82486716203,1012,MPI_Irecv,118,118,0,0,1,,8.000,,
82501472511,82501501325,28814,MPI_Isend,118,118,0,0,1,,8.000,,
82501472521,82501481478,8957,MPI_Isend,119,119,0,1,0,,8.000,,
82501482620,82501614568,131948,MPI_Waitall,119,119,,1,,,,,
82501503229,82501613977,110748,MPI_Waitall,118,118,,0,,,,,
82501614929,82501615901,972,MPI_Waitall,118,118,,0,,,,,
82501614999,82501615911,912,MPI_Waitall,119,119,,1,,,,,
82501644185,82501644956,771,MPI_Irecv,118,118,0,0,1,,8.000,,
82501647692,82501648503,811,MPI_Irecv,119,119,0,1,0,,8.000,,
82516410682,82516424809,14127,MPI_Isend,119,119,0,1,0,,8.000,,
82516425490,82516582336,156846,MPI_Waitall,119,119,,1,,,,,
82516433024,82516473381,40357,MPI_Isend,118,118,0,0,1,,8.000,,
82516475665,82516589309,113644,MPI_Waitall,118,118,,0,,,,,
82516582807,82516587336,4529,MPI_Waitall,119,119,,1,,,,,
82516590672,82516591604,932,MPI_Waitall,118,118,,0,,,,,
82516613815,82516614557,742,MPI_Irecv,119,119,0,1,0,,8.000,,
82516636768,82516637960,1192,MPI_Irecv,118,118,0,0,1,,8.000,,
82517886796,82517892737,5941,MPI_Isend,119,119,0,1,0,,8.000,,
82517893618,82531685578,13791960,MPI_Waitall,119,119,,1,,,,,
82531436008,82531580029,144021,MPI_Isend,118,118,0,0,1,,8.000,,
82531581622,82531692892,111270,MPI_Waitall,118,118,,0,,,,,
82531693563,82531694425,862,MPI_Waitall,118,118,,0,,,,,
82531738017,82531739450,1433,MPI_Waitall,119,119,,1,,,,,
82531744700,82531745852,1152,MPI_Irecv,118,118,0,0,1,,8.000,,
82531770739,82531772051,1312,MPI_Irecv,119,119,0,1,0,,8.000,,
82533006750,82533013482,6732,MPI_Isend,118,118,0,0,1,,8.000,,
82533014174,82546647715,13633541,MPI_Waitall,118,118,,0,,,,,
82546518882,82546526316,7434,MPI_Isend,119,119,0,1,0,,8.000,,
82546526977,82546635481,108504,MPI_Waitall,119,119,,1,,,,,
82546635832,82546642175,6343,MPI_Waitall,119,119,,1,,,,,
82546649899,82546651432,1533,MPI_Waitall,118,118,,0,,,,,
82546667623,82546668294,671,MPI_Irecv,119,119,0,1,0,,8.000,,
82546699983,82546702017,2034,MPI_Irecv,118,118,0,0,1,,8.000,,
82561436053,82561441914,5861,MPI_Isend,119,119,0,1,0,,8.000,,
82561442445,82564642570,3200125,MPI_Waitall,119,119,,1,,,,,
82564500383,82564536190,35807,MPI_Isend,118,118,0,0,1,,8.000,,
82564537853,82564648632,110779,MPI_Waitall,118,118,,0,,,,,
82564643221,82564646668,3447,MPI_Waitall,119,119,,1,,,,,
82564649303,82564650876,1573,MPI_Waitall,118,118,,0,,,,,
82564673359,82564673970,611,MPI_Irecv,119,119,0,1,0,,8.000,,
82564701582,82564702784,1202,MPI_Irecv,118,118,0,0,1,,8.000,,
82579450656,82580576350,1125694,MPI_Isend,118,118,0,0,1,,8.000,,
82579467678,82579474451,6773,MPI_Isend,119,119,0,1,0,,8.000,,
82579475092,82580682800,1207708,MPI_Waitall,119,119,,1,,,,,
82580577883,82580697648,119765,MPI_Waitall,118,118,,0,,,,,
82580683421,82580696536,13115,MPI_Waitall,119,119,,1,,,,,
82580698580,82580699642,1062,MPI_Waitall,118,118,,0,,,,,
82581921436,82581930403,8967,MPI_Barrier,118,118,,0,,,,,
82581921456,82581930734,9278,MPI_Barrier,119,119,,1,,,,,
87200995215,88370728231,1169733016,MPI_Finalize,119,119,,1,,,,,
88316997373,88371357829,54360456,MPI_Finalize,118,118,,0,,,,,
