Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
417730248,1185217796,767487548,MPI_Init_thread,118,118,,0,,,,,
421925089,1183399206,761474117,MPI_Init_thread,119,119,,1,,,,,
1183789562,1190153774,6364212,MPI_Recv,119,119,0,1,0,,0.000,,
1185752584,1189405022,3652438,MPI_Send,118,118,0,0,1,,0.000,,
10158167218,10158312592,145374,MPI_Irecv,118,118,0,0,1,,2.097,,
10158466402,10160636324,2169922,MPI_Isend,118,118,0,0,1,,2.097,,
10160693722,10204360231,43666509,MPI_Waitall,118,118,,0,,,,,
10196283649,10196501079,217430,MPI_Irecv,119,119,0,1,0,,2.097,,
10196619543,10198969244,2349701,MPI_Isend,119,119,0,1,0,,2.097,,
10199012014,10201049678,2037664,MPI_Waitall,119,119,,1,,,,,
10201051121,10204345583,3294462,MPI_Waitall,119,119,,1,,,,,
10204363106,10204365701,2595,MPI_Waitall,118,118,,0,,,,,
10209314464,10209484514,170050,MPI_Barrier,118,118,,0,,,,,
10209453737,10209487139,33402,MPI_Barrier,119,119,,1,,,,,
10209490666,10209494653,3987,MPI_Barrier,118,118,,0,,,,,
10209493421,10209494874,1453,MPI_Barrier,119,119,,1,,,,,
10209516635,10209517346,711,MPI_Irecv,119,119,0,1,0,,2.097,,
10209534058,10209534760,702,MPI_Irecv,118,118,0,0,1,,2.097,,
10209572961,10209588711,15750,MPI_Isend,119,119,0,1,0,,2.097,,
10209587959,10209607967,20008,MPI_Isend,118,118,0,0,1,,2.097,,
10209589843,10209661338,71495,MPI_Waitall,119,119,,1,,,,,
10209609490,10209657230,47740,MPI_Waitall,118,118,,0,,,,,
10209657811,10209660947,3136,MPI_Waitall,118,118,,0,,,,,
10209661709,10209662871,1162,MPI_Waitall,119,119,,1,,,,,
10209693528,10209694260,732,MPI_Irecv,118,118,0,0,1,,2.097,,
10209693889,10209694550,661,MPI_Irecv,119,119,0,1,0,,2.097,,
10211578754,10211585898,7144,MPI_Isend,119,119,0,1,0,,2.097,,
10211587030,10216154623,4567593,MPI_Waitall,119,119,,1,,,,,
10213269242,10213277368,8126,MPI_Isend,118,118,0,0,1,,2.097,,
10213278129,10213347329,69200,MPI_Waitall,118,118,,0,,,,,
10213347710,10216153751,2806041,MPI_Waitall,118,118,,0,,,,,
10216155986,10216157048,1062,MPI_Waitall,119,119,,1,,,,,
10216186764,10216187746,982,MPI_Irecv,118,118,0,0,1,,2.097,,
10216192425,10216193768,1343,MPI_Irecv,119,119,0,1,0,,2.097,,
10218166357,10218172609,6252,MPI_Isend,118,118,0,0,1,,2.097,,
10218173220,10218221622,48402,MPI_Waitall,118,118,,0,,,,,
10218181766,10218191765,9999,MPI_Isend,119,119,0,1,0,,2.097,,
10218192476,10218226130,33654,MPI_Waitall,119,119,,1,,,,,
10218222002,10218225850,3848,MPI_Waitall,118,118,,0,,,,,
10218226491,10218226972,481,MPI_Waitall,119,119,,1,,,,,
10218252940,10218253612,672,MPI_Irecv,118,118,0,0,1,,2.097,,
10218254403,10218255135,732,MPI_Irecv,119,119,0,1,0,,2.097,,
10218593002,10218598382,5380,MPI_Isend,119,119,0,1,0,,2.097,,
10218598843,10220297306,1698463,MPI_Waitall,119,119,,1,,,,,
10220260617,10220266558,5941,MPI_Isend,118,118,0,0,1,,2.097,,
10220267119,10220298247,31128,MPI_Waitall,118,118,,0,,,,,
10220297857,10220298899,1042,MPI_Waitall,119,119,,1,,,,,
10220298568,10220299520,952,MPI_Waitall,118,118,,0,,,,,
10220324478,10220325489,1011,MPI_Irecv,119,119,0,1,0,,2.097,,
10220326762,10220327373,611,MPI_Irecv,118,118,0,0,1,,2.097,,
10222342934,10222361579,18645,MPI_Isend,118,118,0,0,1,,2.097,,
10222347873,10222354175,6302,MPI_Isend,119,119,0,1,0,,2.097,,
10222354796,10222400753,45957,MPI_Waitall,119,119,,1,,,,,
10222362311,10222393659,31348,MPI_Waitall,118,118,,0,,,,,
10222393980,10222400542,6562,MPI_Waitall,118,118,,0,,,,,
10222401113,10222401584,471,MPI_Waitall,119,119,,1,,,,,
10222428024,10222428795,771,MPI_Irecv,119,119,0,1,0,,2.097,,
10222428785,10222429396,611,MPI_Irecv,118,118,0,0,1,,2.097,,
10222767925,10222773385,5460,MPI_Isend,118,118,0,0,1,,2.097,,
10222773816,10227182160,4408344,MPI_Waitall,118,118,,0,,,,,
10227081290,10227102319,21029,MPI_Isend,119,119,0,1,0,,2.097,,
10227103321,10227181699,78378,MPI_Waitall,119,119,,1,,,,,
10227182040,10227183032,992,MPI_Waitall,119,119,,1,,,,,
10227182831,10227184124,1293,MPI_Waitall,118,118,,0,,,,,
10227212357,10227213108,751,MPI_Irecv,118,118,0,0,1,,2.097,,
10227212497,10227213198,701,MPI_Irecv,119,119,0,1,0,,2.097,,
10227549763,10227555765,6002,MPI_Isend,119,119,0,1,0,,2.097,,
10227556186,10231128633,3572447,MPI_Waitall,119,119,,1,,,,,
10231080040,10231098054,18014,MPI_Isend,118,118,0,0,1,,2.097,,
10231099036,10231137058,38022,MPI_Waitall,118,118,,0,,,,,
10231129194,10231136738,7544,MPI_Waitall,119,119,,1,,,,,
10231137499,10231138301,802,MPI_Waitall,118,118,,0,,,,,
10231168688,10231169419,731,MPI_Irecv,119,119,0,1,0,,2.097,,
10231168758,10231169499,741,MPI_Irecv,118,118,0,0,1,,2.097,,
10231504091,10231510683,6592,MPI_Isend,119,119,0,1,0,,2.097,,
10231511154,10233205308,1694154,MPI_Waitall,119,119,,1,,,,,
10233168259,10233174240,5981,MPI_Isend,118,118,0,0,1,,2.097,,
10233175001,10233206060,31059,MPI_Waitall,118,118,,0,,,,,
10233205789,10233206751,962,MPI_Waitall,119,119,,1,,,,,
10233206430,10233207342,912,MPI_Waitall,118,118,,0,,,,,
10233231648,10233232459,811,MPI_Irecv,119,119,0,1,0,,2.097,,
10233234112,10233234673,561,MPI_Irecv,118,118,0,0,1,,2.097,,
10233573423,10233578372,4949,MPI_Isend,118,118,0,0,1,,2.097,,
10233578823,10235287505,1708682,MPI_Waitall,118,118,,0,,,,,
10235251277,10235257268,5991,MPI_Isend,119,119,0,1,0,,2.097,,
10235258059,10235289319,31260,MPI_Waitall,119,119,,1,,,,,
10235287856,10235289179,1323,MPI_Waitall,118,118,,0,,,,,
10235289720,10235290571,851,MPI_Waitall,119,119,,1,,,,,
10235315708,10235316279,571,MPI_Irecv,119,119,0,1,0,,2.097,,
10235316059,10235316770,711,MPI_Irecv,118,118,0,0,1,,2.097,,
10237322703,10237329356,6653,MPI_Isend,119,119,0,1,0,,2.097,,
10237327903,10237338874,10971,MPI_Isend,118,118,0,0,1,,2.097,,
10237329977,10237367778,37801,MPI_Waitall,119,119,,1,,,,,
10237339435,10237369641,30206,MPI_Waitall,118,118,,0,,,,,
10237368129,10237369451,1322,MPI_Waitall,119,119,,1,,,,,
10237369942,10237371094,1152,MPI_Waitall,118,118,,0,,,,,
10237703351,10237710905,7554,MPI_Barrier,119,119,,1,,,,,
