API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
10638172660,296128,,,10638466029,1472,296128,126,126,6,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
10639170391,37992,,,10639204650,4480,38739,126,126,6,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
10639211850,19807,10639231657,24385,10639256042,4864,49056,126,126,6,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
10639233971,19567,10639253538,32488,10639286026,17344,69399,126,126,6,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
10752610450,299575,,,10752904745,1696,299575,125,125,5,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
10753531316,44525,10753575841,651,10753576492,4448,49624,125,125,5,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
10753577534,23965,10753601499,4081,10753605580,5088,33134,125,125,5,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
10753602972,21620,10753624592,3164,10753627756,17088,41872,125,125,5,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
10813242457,368375,,,10813602063,1504,368375,132,132,7,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
10814316644,51276,10814367920,1341,10814369261,4576,57193,132,132,7,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
10814370685,20148,10814390833,3740,10814394573,4832,28720,132,132,7,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
10814393359,18905,10814412264,2629,10814414893,17280,38814,132,132,7,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
10824158967,383784,,,10824538026,1504,383784,121,121,1,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
10825299969,50105,10825350074,3024,10825353098,4768,57897,121,121,1,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
10825352709,29295,10825382004,35062,10825417066,4832,69189,121,121,1,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
10825384569,25948,10825410517,44533,10825455050,16928,87409,121,121,1,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
10990999905,373955,,,10991369058,1568,373955,124,124,4,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
10992156447,56316,10992212763,646,10992213409,4416,61378,124,124,4,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
10992217542,33353,10992250895,3634,10992254529,5152,42139,124,124,4,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
10992253771,18073,10992271844,2461,10992274305,17120,37654,124,124,4,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
11007730391,100449,,,11007822104,3168,100449,125,125,5,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::unpack_face_x(const double *, double *, int, int, int, int, int)"
11007833194,25118,11007858312,3920,11007862232,3072,32110,125,125,5,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::unpack_face_y(const double *, double *, int, int, int, int, int)"
11007861257,20710,11007881967,2889,11007884856,15969,39568,125,125,5,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::unpack_face_z(const double *, double *, int, int, int, int, int)"
11008019145,25809,11008044954,1727,11008046681,2400,29936,125,125,5,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11008047148,20108,11008067256,2849,11008070105,1984,24941,125,125,5,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11008068609,23614,11008092223,3098,11008095321,2016,28728,125,125,5,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11008093526,17663,11008111189,3012,11008114201,2112,22787,125,125,5,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11008125335,5511,11008130846,2715,11008133561,2336,10562,125,125,5,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11008131567,3777,11008135344,2601,11008137945,1920,8298,125,125,5,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11008135845,3467,11008139312,3913,11008143225,1920,9300,125,125,5,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11008139802,4038,11008143840,2873,11008146713,1984,8895,125,125,5,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
11029352321,263587,,,11029612991,1504,263587,122,122,2,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
11030152841,47089,11030199930,3459,11030203389,4767,55315,122,122,2,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
11030202615,20008,11030222623,6397,11030229020,4576,30981,122,122,2,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
11030224677,21290,11030245967,9037,11030255004,16896,47223,122,122,2,cudaLaunchKernel, 576    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
11033872617,213243,,,11034083832,1472,213243,123,123,3,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
