Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
87.6,18617131306,8,2327141413.3,2328251092.0,2310434734,2340059019,10898036.7,other,MPI_Init_thread
7.7,1635064819,176,9290141.0,7579871.5,611,105120117,13417363.1,start-wait,MPI_Waitall
3.3,700489431,8,87561178.9,71069309.0,60464833,157527001,38543831.1,other,MPI_Finalize
1.0,222011149,24,9250464.5,1260817.0,8145,39789687,13657475.0,collectives,MPI_Barrier
0.2,43527539,264,164877.0,6211.5,3346,16652659,1175144.5,p2p,MPI_Isend
0.1,18052347,12,1504362.3,286580.5,3797,4215301,1913101.2,p2p,MPI_Recv
0.1,14648620,12,1220718.3,10665.0,962,3760373,1793365.5,p2p,MPI_Send
0.0,3565902,264,13507.2,1152.0,240,376992,50342.1,p2p,MPI_Irecv
