API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
21980094018,318321,,,21980408212,1472,318321,126,126,6,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
21981045202,44645,21981089847,1116,21981090963,5824,51585,126,126,6,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
21981092622,57359,21981149981,2486,21981152467,6688,66533,126,126,6,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
21981152916,18865,21981171781,2478,21981174259,26944,48287,126,126,6,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
22023571849,376179,,,22023938571,1504,376179,120,120,0,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
22024573438,60985,22024634423,9044,22024643467,5696,75725,120,120,0,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
22024637098,23976,22024661074,3321,22024664395,6080,33377,120,120,0,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
22024662997,14998,22024677995,3904,22024681899,27232,46134,120,120,0,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
22509631495,367312,,,22509992700,1472,367312,121,121,1,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
22510694099,41398,22510735497,5591,22510741088,6048,53037,121,121,1,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
22510737932,34275,22510772207,7570,22510779777,6368,48213,121,121,1,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
22510775052,22482,22510797534,6691,22510804225,27232,56405,121,121,1,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
22807342143,362904,22807705047,8360,22807713407,1504,372768,123,123,3,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
22808365493,60565,22808426058,20447,22808446505,5728,86740,123,123,3,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_x(const double *, double *, int, int, int, int, int)"
22808428302,23293,22808451595,26942,22808478537,6432,56667,123,123,3,cudaLaunchKernel, 977    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
