API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
81390726930,226897,81390953827,3098,81390956925,1504,231499,121,121,3,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
81391278477,28653,81391307130,7712,81391314842,18143,54508,121,121,3,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
81391309465,22372,81391331837,11228,81391343065,92096,125696,121,121,3,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
81812346037,256061,81812602098,2734,81812604832,1504,260299,120,120,2,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
81812947487,28584,81812976071,7637,81812983708,18687,54908,120,120,2,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
81812977974,23164,81813001138,9641,81813010779,91711,124516,120,120,2,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
81843602155,218090,81843820245,2823,81843823068,1696,222609,118,118,0,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
81844136699,42561,81844179260,7292,81844186552,17984,67837,118,118,0,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
81844181765,18304,81844200069,12083,81844212152,91647,122034,118,118,0,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
81849763497,31429,81849794926,8143,81849803069,22496,62068,120,120,2,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::unpack_face_y(const double *, double *, int, int, int, int, int)"
81849796770,23985,81849820755,12714,81849833469,187454,224153,120,120,2,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::unpack_face_z(const double *, double *, int, int, int, int, int)"
81850337807,24997,81850362804,9091,81850371895,2272,36360,120,120,2,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
81850364958,22903,81850387861,8578,81850396439,2272,33753,120,120,2,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
81850389444,19437,81850408881,8454,81850417335,2496,30387,120,120,2,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
81850410404,40365,81850450769,8005,81850458774,1984,50354,120,120,2,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
81850461549,5200,81850466749,8473,81850475222,2432,16105,120,120,2,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
81850467481,4789,81850472270,8744,81850481014,2016,15549,120,120,2,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
81850472931,3897,81850476828,9754,81850486582,2016,15667,120,120,2,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
81850477539,3958,81850481497,9533,81850491030,1984,15475,120,120,2,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
82200685613,233348,82200918961,2528,82200921489,1472,237348,119,119,1,cudaLaunchKernel,   1    1    1,   1    1    1,<unnamed>::warmup_kernel(double *)
82201256716,38233,82201294949,7145,82201302094,18112,63490,119,119,1,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::pack_face_y(const double *, double *, int, int, int, int, int)"
82201297123,26409,82201323532,10082,82201333614,92320,128811,119,119,1,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::pack_face_z(const double *, double *, int, int, int, int, int)"
82208462091,50475,82208512566,8008,82208520574,21408,79891,118,118,0,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::unpack_face_y(const double *, double *, int, int, int, int, int)"
82208515672,20378,82208536050,17579,82208553629,187326,225283,118,118,0,cudaLaunchKernel,4395    1    1, 256    1    1,"<unnamed>::unpack_face_z(const double *, double *, int, int, int, int, int)"
82209146779,29114,82209175893,8130,82209184023,2272,39516,118,118,0,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
82209178498,18715,82209197213,8730,82209205943,2272,29717,118,118,0,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_x_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
82209199297,21560,82209220857,8349,82209229206,2272,32181,118,118,0,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_y_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
82209222601,52740,82209275341,8361,82209283702,1984,63085,118,118,0,cudaLaunchKernel,   1    1    1, 256    1    1,"<unnamed>::step_kernel_boundary_z_faces(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
82209284969,4819,82209289788,8570,82209298358,2464,15853,118,118,0,cudaLaunchKernel,   1    2    2,  32    4    4,"<unnamed>::step_kernel_interior(const double *, const double *, double *, const double *, const double *, int, int, int, int, int, int, int, double, double)"
