Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
81.0,1502964486,2,751482243.0,751482243.0,748490535,754473951,4230914.0,other,MPI_Init_thread
10.8,200850507,44,4564784.3,147308.5,901,45868896,13290488.2,start-wait,MPI_Waitall
7.2,132729726,2,66364863.0,66364863.0,58929229,73800497,10515574.4,other,MPI_Finalize
0.3,6378027,22,289910.3,35336.5,6382,2738675,781290.9,p2p,MPI_Isend
0.2,4176327,6,696054.5,33904.5,1332,3813773,1531340.1,collectives,MPI_Barrier
0.2,3588468,1,3588468.0,3588468.0,3588468,3588468,0.0,p2p,MPI_Recv
0.2,3431622,1,3431622.0,3431622.0,3431622,3431622,0.0,p2p,MPI_Send
0.0,327008,22,14864.0,1738.5,571,155233,42639.7,p2p,MPI_Irecv
